timestamp,HMD0_tx,HMD0_ty,HMD0_tz,HMD0_rx,HMD0_ry,HMD0_rz,controller3_tx,controller3_ty,controller3_tz,controller3_rx,controller3_ry,controller3_rz,Controller3_button0,Controller3_button1,Controller3_button2,Controller3_button3,Controller3_button4,Controller3_button5,Controller3_button6,Controller3_button7,Controller3_button8,Controller3_button9,Controller3_button10,Controller3_button11,Controller3_button12,Controller3_button13,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY
0.3000000000,24.109732,79.300301,-72.893585,8.537086,22.757151,0.868942,-37.888634,77.489265,-67.500771,-87.777397,79.873428,-80.406410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3166666667,24.108776,79.300728,-72.894066,8.537086,22.757151,0.868942,-37.888847,77.489120,-67.500771,-87.763565,79.873428,-80.400887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3333333333,24.107367,79.301041,-72.894615,8.537086,22.757151,0.868942,-37.889069,77.488907,-67.500771,-87.761261,79.873428,-80.398705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3500000000,24.105684,79.301216,-72.895203,8.537086,22.757151,0.868942,-37.889282,77.488602,-67.500771,-87.793282,79.873428,-80.425591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3666666667,24.103962,79.300438,-72.895836,8.537086,22.757151,0.868942,-37.889481,77.485954,-67.500771,-87.791130,79.873428,-80.424377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.3833333333,24.102428,79.297089,-72.896492,8.537086,22.757151,0.868942,-37.889648,77.485954,-67.500771,-87.805267,79.873428,-80.437508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4000000000,24.101316,79.294846,-72.897141,8.537086,22.757151,0.868942,-37.889683,77.485954,-67.500771,-87.806747,79.873428,-80.440422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4166666667,24.100876,79.293121,-72.897766,8.537086,22.757151,0.868942,-37.889683,77.485954,-67.500771,-87.806503,79.873428,-80.442863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4333333333,24.102964,79.291519,-72.898354,8.537086,22.757151,0.868942,-37.889683,77.485954,-67.500771,-87.814232,79.873428,-80.447166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4500000000,24.106657,79.289978,-72.898895,8.537086,22.757151,0.868942,-37.889683,77.485954,-67.500771,-87.791603,79.873428,-80.425156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4666666667,24.107969,79.288422,-72.899094,8.537086,22.757151,0.868942,-37.889683,77.485954,-67.500771,-87.789246,79.873428,-80.422836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.4833333333,24.107969,79.287651,-72.899094,8.537086,22.757151,0.868942,-37.889683,77.485954,-67.500771,-87.801208,79.873428,-80.433975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
