timestamp,HMD0_tx,HMD0_ty,HMD0_tz,HMD0_rx,HMD0_ry,HMD0_rz,controller3_tx,controller3_ty,controller3_tz,controller3_rx,controller3_ry,controller3_rz,Controller3_button0,Controller3_button1,Controller3_button2,Controller3_button3,Controller3_button4,Controller3_button5,Controller3_button6,Controller3_button7,Controller3_button8,Controller3_button9,Controller3_button10,Controller3_button11,Controller3_button12,Controller3_button13,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,controller6_tx,controller6_ty,controller6_tz,controller6_rx,controller6_ry,controller6_rz,Controller6_button0,Controller6_button1,Controller6_button2,Controller6_button3,Controller6_button4,Controller6_button5,Controller6_button6,Controller6_button7,Controller6_button8,Controller6_button9,Controller6_button10,Controller6_button11,Controller6_button12,Controller6_button13,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,generic7_tx,generic7_ty,generic7_tz,generic7_rx,generic7_ry,generic7_rz,generic8_tx,generic8_ty,generic8_tz,generic8_rx,generic8_ry,generic8_rz,generic9_tx,generic9_ty,generic9_tz,generic9_rx,generic9_ry,generic9_rz
0.0000000000,-6.727636,160.737717,-14.252626,-16.962147,8.665236,-2.238214,15.548491,79.400757,-20.125412,-10.474355,26.127264,18.085161,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-29.968643,77.395775,-13.908410,-25.828091,-12.346664,-11.919301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.963108,11.488080,-8.105040,52.923603,33.958416,-36.414497,-29.846144,9.534359,-5.240571,-57.815002,-22.785248,-179.149429,-5.162036,98.331703,-14.636016,-7.539698,-24.697985,-74.616020
0.0166666667,-6.727636,160.733658,-14.261958,-16.973869,8.665236,-2.238214,15.524464,79.400757,-20.074638,-10.212668,26.486013,18.467827,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.011087,77.395691,-13.870947,-25.886843,-12.329413,-11.968307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.961411,11.488080,-8.105040,52.913612,33.958630,-36.407768,-29.846144,9.547820,-5.240571,-57.815002,-22.785248,-179.149429,-5.162036,98.331703,-14.620063,-7.539698,-24.697985,-74.616020
0.0333333333,-6.728347,160.724350,-14.284849,-16.996248,8.665236,-2.242877,15.506269,79.400757,-20.042038,-9.992508,26.762215,18.749306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.054165,77.395401,-13.837181,-25.886175,-12.336667,-12.030598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.958969,11.475616,-8.105552,52.936363,33.959164,-36.412449,-29.846144,9.538429,-5.240571,-57.815002,-22.786476,-179.149429,-5.147995,98.316475,-14.594257,-7.553571,-24.705715,-74.616020
0.0500000000,-6.729894,160.716400,-14.304102,-17.016016,8.665236,-2.255887,15.510810,79.418808,-19.998634,-9.750683,26.892540,18.906397,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.087261,77.395027,-13.792141,-25.902010,-12.363411,-12.097142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.958252,11.474524,-8.107247,52.925404,33.959728,-36.393208,-29.845732,9.535768,-5.240571,-57.815002,-22.790073,-179.149429,-5.156125,98.317497,-14.565947,-7.560463,-24.709234,-74.613319
0.0666666667,-6.731439,160.709091,-14.321662,-17.043182,8.660980,-2.259185,15.512552,79.452820,-19.966011,-9.518846,26.957937,19.013241,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.115688,77.394630,-13.739852,-25.918093,-12.401208,-12.148773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.957790,11.473334,-8.108980,52.934238,33.960304,-36.409805,-29.842403,9.516072,-5.222154,-57.815002,-22.793394,-179.149429,-5.168276,98.333801,-14.546746,-7.562078,-24.709839,-74.610207
0.0833333333,-6.733000,160.695023,-14.346908,-17.082733,8.652958,-2.260142,15.513608,79.487473,-19.923578,-9.261640,27.072039,19.090521,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.140409,77.394257,-13.686047,-25.984503,-12.473637,-12.147635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.957428,11.472189,-8.110548,52.958534,33.960869,-36.395458,-29.842754,9.512752,-5.218758,-57.815002,-22.794798,-179.149429,-5.165120,98.338478,-14.514949,-7.562871,-24.709791,-74.612839
0.1000000000,-6.734596,160.686523,-14.363703,-17.135319,8.643499,-2.261040,15.513838,79.526230,-19.871933,-8.967059,27.242708,19.223249,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.161766,77.393951,-13.627341,-26.030729,-12.558060,-12.139393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.956999,11.471036,-8.111742,52.968513,33.961418,-36.425434,-29.843147,9.547029,-5.245354,-57.815002,-22.785847,-179.149429,-5.174276,98.349113,-14.496020,-7.563465,-24.705616,-74.625320
0.1166666667,-6.748105,160.674408,-14.394226,-17.201391,8.629422,-2.261916,15.512436,79.562729,-19.818819,-8.671934,27.398727,19.402109,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.179268,77.393784,-13.560855,-26.091133,-12.697098,-12.132623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.956343,11.469713,-8.112530,52.949127,33.961933,-36.420006,-29.847095,9.549624,-5.244999,-57.815002,-22.785486,-179.149429,-5.174066,98.347809,-14.460225,-7.563691,-24.696884,-74.632179
0.1333333333,-6.760982,160.653320,-14.420714,-17.276834,8.617403,-2.262806,15.515011,79.586800,-19.770065,-8.429461,27.521235,19.587782,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.197853,77.393799,-13.483135,-26.119074,-12.870456,-12.161794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.955275,11.468060,-8.113194,52.983143,33.962395,-36.427059,-29.845364,9.536250,-5.244641,-57.815002,-22.785055,-179.149429,-5.186002,98.373558,-14.444932,-7.564677,-24.697186,-74.631104
0.1500000000,-6.767519,160.634079,-14.444873,-17.342037,8.605039,-2.263749,15.531898,79.615433,-19.721661,-8.258810,27.586809,19.701698,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-30.228233,77.394051,-13.413951,-26.137722,-13.050303,-12.212935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.953539,11.465758,-8.113764,52.977482,33.962788,-36.407238,-29.843853,9.533666,-5.244283,-57.815002,-22.784588,-179.149429,-5.184040,98.371017,-14.406430,-7.568398,-24.708368,-74.619385
