timestamp,HMD0_tx,HMD0_ty,HMD0_tz,HMD0_rx,HMD0_ry,HMD0_rz,controller3_tx,controller3_ty,controller3_tz,controller3_rx,controller3_ry,controller3_rz,Controller3_button0,Controller3_button1,Controller3_button2,Controller3_button3,Controller3_button4,Controller3_button5,Controller3_button6,Controller3_button7,Controller3_button8,Controller3_button9,Controller3_button10,Controller3_button11,Controller3_button12,Controller3_button13,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,controller6_tx,controller6_ty,controller6_tz,controller6_rx,controller6_ry,controller6_rz,Controller6_button0,Controller6_button1,Controller6_button2,Controller6_button3,Controller6_button4,Controller6_button5,Controller6_button6,Controller6_button7,Controller6_button8,Controller6_button9,Controller6_button10,Controller6_button11,Controller6_button12,Controller6_button13,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,generic7_tx,generic7_ty,generic7_tz,generic7_rx,generic7_ry,generic7_rz,generic8_tx,generic8_ty,generic8_tz,generic8_rx,generic8_ry,generic8_rz,generic9_tx,generic9_ty,generic9_tz,generic9_rx,generic9_ry,generic9_rz
0.0000000000,0.396347,155.321396,-9.726781,-33.595848,7.038882,-2.471705,25.181454,79.125549,-7.965171,-8.813432,27.879845,21.070976,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-17.044104,79.216263,-12.728346,-7.296870,-26.884649,-24.945496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.519442,10.577953,3.297395,39.907314,47.159195,-52.372581,-17.026985,9.899879,1.698667,-58.545399,-12.849303,-177.079254,3.550047,99.325623,-6.203985,-1.361113,-27.326193,-79.408371
0.0166666667,0.396347,155.321396,-9.740950,-33.592068,7.038882,-2.474781,25.181543,79.125595,-7.955276,-8.835222,27.892975,21.039284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.988890,79.222771,-12.750142,-7.204512,-26.918428,-24.947336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.519442,10.573243,3.299826,39.909504,47.147408,-52.372540,-17.021811,9.892341,1.698667,-58.550724,-12.849300,-177.079254,3.546809,99.353798,-6.230913,-1.374652,-27.326193,-79.365997
0.0333333333,0.419568,155.321396,-9.760312,-33.569778,7.038529,-2.479446,25.195236,79.125671,-7.937353,-8.835556,27.910130,21.020229,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.916578,79.246605,-12.798414,-7.106503,-26.905315,-24.953634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.530132,10.568175,3.306638,39.865925,47.149475,-52.404167,-17.014109,9.882551,1.698667,-58.559879,-12.849233,-177.073074,3.580790,99.352867,-6.240509,-1.388976,-27.329918,-79.304070
0.0500000000,0.437554,155.326462,-9.783558,-33.544140,7.029387,-2.482012,25.203224,79.125290,-7.924340,-8.833722,27.944658,21.015133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.850952,79.288467,-12.851434,-6.983931,-26.855444,-24.927568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.532372,10.590280,3.271306,39.977413,47.132206,-52.336372,-17.013531,9.885006,1.698667,-58.559776,-12.849116,-177.063934,3.587308,99.369537,-6.271075,-1.419496,-27.356184,-79.235306
0.0666666667,0.454838,155.329102,-9.813663,-33.514126,7.027125,-2.483628,25.216236,79.135826,-7.912556,-8.841638,27.959581,20.995369,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.777851,79.331474,-12.914555,-6.893341,-26.775917,-24.872198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.533072,10.589944,3.275295,39.912964,47.157753,-52.385029,-17.012913,9.886339,1.698667,-58.559368,-12.848999,-177.063202,3.652745,99.342316,-6.258879,-1.446124,-27.372707,-79.179482
0.0833333333,0.475010,155.330383,-9.845115,-33.480412,7.025792,-2.484881,25.245153,79.136696,-7.898279,-8.850549,27.959366,20.996132,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.705412,79.376320,-12.980803,-6.817651,-26.724834,-24.773716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.533430,10.588139,3.256271,40.010082,47.156593,-52.311432,-17.012562,9.882175,1.698667,-58.559334,-12.848930,-177.067581,3.669806,99.354721,-6.288624,-1.486747,-27.394440,-79.116211
0.1000000000,0.503854,155.331329,-9.875519,-33.439938,7.024909,-2.486171,25.279814,79.136864,-7.891533,-8.866470,27.940062,21.008968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.615530,79.414658,-13.050185,-6.741577,-26.673689,-24.704910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.533957,10.585936,3.259415,39.949501,47.154537,-52.352573,-17.012787,9.876758,1.698667,-58.563396,-12.848961,-177.083923,3.741262,99.336998,-6.282351,-1.506120,-27.400412,-79.047348
0.1166666667,0.530111,155.332184,-9.906481,-33.402718,7.024295,-2.490734,25.325073,79.136642,-7.881117,-8.887200,27.911789,21.027962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.532787,79.442009,-13.118907,-6.675958,-26.672514,-24.621346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.534523,10.585011,3.252661,40.049934,47.138062,-52.297966,-17.014254,9.873198,1.698667,-58.565220,-12.849138,-177.067291,3.768993,99.378181,-6.319191,-1.516379,-27.401197,-78.940178
0.1333333333,0.558620,155.333237,-9.933261,-33.371468,7.023767,-2.505247,25.367313,79.136368,-7.872517,-8.937683,27.893074,21.000690,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.432945,79.472939,-13.188552,-6.602320,-26.677498,-24.552080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.536116,10.598515,3.260437,39.986107,47.140388,-52.362949,-17.017160,9.870702,1.700058,-58.567543,-12.860459,-177.036194,3.858879,99.367226,-6.308960,-1.515816,-27.381693,-78.818054
0.1500000000,0.593923,155.334686,-9.964045,-33.352135,7.024906,-2.521967,25.417166,79.131721,-7.855865,-9.017097,27.896200,20.932264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.328697,79.495102,-13.251641,-6.512321,-26.726397,-24.499449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.512941,10.579929,3.284490,39.931648,47.110920,-52.419430,-17.020046,9.874124,1.707527,-58.582901,-12.856464,-177.029816,3.930050,99.375114,-6.326053,-1.513221,-27.379644,-78.680794
0.1666666667,0.628717,155.338272,-9.994624,-33.335781,7.047134,-2.538236,25.464693,79.121071,-7.833173,-9.093600,27.944208,20.849289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.210142,79.505859,-13.314520,-6.410250,-26.757393,-24.494841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.508514,10.577533,3.292874,39.877373,47.112579,-52.486164,-17.021393,9.875562,1.709920,-58.594025,-12.851564,-177.030365,4.049228,99.352409,-6.308074,-1.488704,-27.409212,-78.554726
0.1833333333,0.678669,155.345520,-10.014366,-33.307865,7.088171,-2.551864,25.514791,79.107208,-7.816502,-9.122854,28.037151,20.838984,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-16.105452,79.527802,-13.383949,-6.276666,-26.776083,-24.522415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.501293,10.581347,3.289153,39.847919,47.087132,-52.556091,-17.015888,9.877912,1.717756,-58.614891,-12.847319,-177.032394,4.158420,99.354416,-6.313372,-1.448365,-27.475172,-78.432030
