HMD0_tx,HMD0_ty,HMD0_tz,controller3_tx,controller3_ty,controller3_tz,controller6_tx,controller6_ty,controller6_tz,generic9_tx,generic9_ty,generic9_tz,generic7_tx,generic7_ty,generic7_tz,generic8_tx,generic8_ty,generic8_tz
12.13587,159.06456,-19.19768,7.711787,79.854065,-38.777851,3.156257,82.638435,6.149604,13.134646,102.141457,-19.025318,29.162125,10.667123,-25.79698,-0.831615,15.632917,-11.280142
11.628961,159.099304,-18.946207,6.285757,80.182396,-38.370708,3.352898,82.275673,6.761072,12.6288,101.964966,-18.879435,29.135839,10.648358,-25.797415,-2.626223,14.944428,-9.890838
11.102539,159.128021,-18.680174,4.887413,80.518028,-37.95573,3.515048,81.916367,7.311796,12.010049,101.896408,-18.796381,29.101097,10.628743,-25.798223,-4.193196,14.402967,-8.359559
10.572368,159.155319,-18.421993,3.472979,80.899513,-37.552952,3.653046,81.537659,7.815573,11.396523,101.802849,-18.72732,29.071133,10.630629,-25.79929,-5.563345,13.995937,-6.835197
10.031437,159.171753,-18.146433,2.079426,81.266823,-37.151787,3.74226,81.165985,8.282463,10.727093,101.772804,-18.68154,29.049971,10.610372,-25.801373,-6.655611,13.559786,-5.342425
9.501279,159.176865,-17.872625,0.715489,81.658134,-36.747978,3.800214,80.772125,8.703252,10.089128,101.725426,-18.641327,29.027702,10.602629,-25.792959,-7.514314,13.13402,-4.086412
8.953532,159.178848,-17.578089,-0.692584,82.107948,-36.3629,3.788082,80.374146,9.096572,9.357481,101.723122,-18.644894,28.998966,10.575938,-25.80216,-8.056785,12.744571,-2.97064
8.405071,159.180801,-17.299934,-2.081781,82.597076,-35.975475,3.719567,79.973106,9.435797,8.686364,101.655647,-18.600197,29.014259,10.529963,-25.808813,-8.389349,12.401776,-2.084312
7.8449,159.1828,-16.979168,-3.414465,83.069244,-35.586624,3.580496,79.559456,9.785971,7.925409,101.614182,-18.554375,29.011715,10.506668,-25.829283,-8.488092,12.006609,-1.065292
7.283157,159.190414,-16.690941,-4.765454,83.611938,-35.230145,3.410456,79.125122,10.065886,7.218652,101.478302,-18.46991,28.997602,10.505177,-25.851707,-8.526288,11.54646,-0.150551
6.685095,159.195068,-16.368553,-6.046692,84.123566,-34.863941,3.154392,78.700378,10.360374,6.445658,101.34774,-18.343706,28.993561,10.464014,-25.863459,-8.624404,11.097291,0.798436
6.072984,159.196365,-16.085575,-7.342241,84.719955,-34.521152,2.807726,78.291817,10.583619,5.685647,101.128433,-18.198618,28.952549,10.501722,-25.876829,-8.615317,10.760834,1.75878
5.450277,159.197403,-15.767803,-8.549301,85.263504,-34.147297,2.365456,77.870636,10.826223,4.895194,100.930542,-17.987999,28.955688,10.498853,-25.873436,-8.696021,10.61354,2.612012
4.83913,159.173355,-15.481695,-9.776548,85.884583,-33.798565,1.860104,77.447502,11.040269,4.050677,100.685669,-17.790234,28.94733,10.483082,-25.87318,-8.70767,10.271145,3.309699
4.199006,159.153671,-15.187982,-10.913174,86.441925,-33.419086,1.198688,77.06205,11.265546,3.181898,100.439087,-17.505213,28.941839,10.484592,-25.874166,-8.892031,10.042878,3.858791
3.554134,159.120239,-14.940886,-12.038243,87.03112,-33.055634,0.438838,76.70063,11.461332,2.282984,100.193161,-17.175627,28.938932,10.485748,-25.884893,-8.966774,9.828551,4.363875
2.906923,159.079956,-14.697748,-13.094082,87.588852,-32.688496,-0.447459,76.339127,11.711413,1.339532,99.973755,-16.791611,28.936064,10.486986,-25.9088,-8.908796,9.683033,4.859914
2.287746,159.018616,-14.492378,-14.116161,88.162605,-32.347229,-1.402497,75.984497,11.927702,0.411027,99.759872,-16.357798,28.93276,10.488404,-25.921513,-8.812662,9.520723,5.162784
1.644107,158.971313,-14.323125,-15.060955,88.717743,-32.007858,-2.467731,75.647911,12.156884,-0.543945,99.56144,-15.886625,28.911585,10.502064,-25.9214,-8.723012,9.400681,5.349814
1.017262,158.954895,-14.196571,-15.938564,89.265106,-31.698935,-3.578616,75.352577,12.329595,-1.498528,99.409149,-15.408353,28.867428,10.5237,-25.923744,-8.687446,9.344757,5.468008
0.394783,158.954666,-14.097885,-16.765533,89.86277,-31.463373,-4.727,75.082733,12.540145,-2.424191,99.306816,-14.921029,28.788641,10.557221,-25.929014,-8.659537,9.291819,5.566093
-0.186208,158.972488,-14.027177,-17.473181,90.5271,-31.294481,-5.847559,74.879616,12.67078,-3.461956,99.440674,-14.537064,28.665035,10.612986,-25.930292,-8.672593,9.308615,5.633092
-0.749453,158.994934,-13.967528,-18.094366,91.310402,-31.236691,-6.996104,74.747452,12.843885,-4.278964,99.523972,-14.088507,28.519762,10.666975,-25.938787,-8.687285,9.286498,5.731551
-1.263876,159.020828,-13.906032,-18.58437,92.076591,-31.299015,-8.165625,74.778374,12.925508,-5.204014,99.784599,-13.727764,28.357788,10.739812,-25.974239,-8.653175,9.277625,5.774789
-1.756611,159.028717,-13.84347,-19.025995,92.823563,-31.516294,-9.385036,74.847031,13.094423,-5.899802,99.927032,-13.333794,28.190258,10.832059,-26.025608,-8.648812,9.2374,5.803406
-2.196531,159.041946,-13.7545,-19.344633,93.524124,-31.884369,-10.582732,75.009857,13.199516,-6.630546,100.142693,-12.983535,28.009726,10.951551,-26.076317,-8.614161,9.226048,5.818261
-2.651245,159.055893,-13.678305,-19.69252,94.297676,-32.529335,-11.887306,75.262321,13.336996,-7.211315,100.282028,-12.62004,27.762178,11.086205,-26.110481,-8.610182,9.165998,5.806892
-3.070768,159.075287,-13.581562,-19.763622,95.12072,-33.243336,-13.185926,75.569618,13.421907,-7.784638,100.439491,-12.33117,27.490007,11.248222,-26.109724,-8.573814,9.138713,5.814877
-3.509516,159.09549,-13.504914,-19.866785,96.099075,-34.115093,-14.492013,75.884453,13.558317,-8.183085,100.55632,-12.043599,27.164597,11.395741,-26.090799,-8.560102,9.083523,5.812021
-3.80899,159.04541,-13.326478,-19.754896,96.999634,-34.931168,-15.741913,76.157074,13.663519,-8.625901,100.682755,-11.850467,26.845268,11.568211,-26.038422,-8.536483,9.056497,5.807802
-4.207583,159.041061,-13.24691,-19.517731,97.836357,-35.698029,-16.98361,76.453629,13.753434,-8.932494,100.780029,-11.640552,26.475576,11.822239,-26.029884,-8.517648,8.999125,5.790179
