HMD0_tx,HMD0_ty,HMD0_tz,controller3_tx,controller3_ty,controller3_tz,controller6_tx,controller6_ty,controller6_tz,generic9_tx,generic9_ty,generic9_tz,generic7_tx,generic7_ty,generic7_tz,generic8_tx,generic8_ty,generic8_tz
-3.274933,146.13681,-29.329981,22.696611,64.56118,-26.63238,-31.8643,66.32312,-19.97003,0.452845,85.785904,-5.915222,19.825556,10.77052,-10.921603,-28.960348,9.947076,-6.541097
-2.955973,147.344315,-28.786251,22.609377,65.72332,-26.815008,-31.510744,67.426765,-20.141321,0.616813,86.501312,-6.260418,19.822092,10.772268,-10.884972,-28.918066,9.919454,-6.522792
-2.622205,148.536621,-28.249195,22.548584,66.884918,-27.004036,-31.225054,68.590187,-20.344976,0.72689,87.254456,-6.607955,19.811016,10.790541,-10.852615,-28.904703,9.919506,-6.513158
-2.28376,149.693222,-27.700363,22.53043,68.027405,-27.191048,-30.890945,69.634987,-20.495365,0.90734,87.992836,-6.945339,19.808832,10.798874,-10.807958,-28.886089,9.901397,-6.514052
-1.922866,150.813309,-27.147686,22.526899,69.152191,-27.377604,-30.651566,70.770355,-20.710438,1.063779,88.74691,-7.297252,19.803078,10.819058,-10.771385,-28.885101,9.892516,-6.513756
-1.562683,151.903,-26.58547,22.524206,70.258804,-27.543709,-30.334625,71.76815,-20.837286,1.259632,89.504196,-7.648438,19.79594,10.845279,-10.723447,-28.876846,9.881398,-6.5097
-1.194723,152.971329,-26.025335,22.534306,71.367699,-27.715437,-30.092524,72.917336,-21.045488,1.487696,90.2416,-7.997634,19.774502,10.881416,-10.691905,-28.881121,9.876505,-6.509545
-0.821882,154.001526,-25.456942,22.563965,72.455978,-27.865808,-29.766214,73.956268,-21.157757,1.728344,90.980026,-8.353245,19.763067,10.901543,-10.636431,-28.889639,9.914068,-6.536092
-0.428271,154.996918,-24.890444,22.614761,73.509697,-28.011641,-29.509912,75.072166,-21.338861,2.01697,91.678787,-8.688166,19.757406,10.92592,-10.592077,-28.887548,9.92457,-6.548949
-0.033299,155.954117,-24.326408,22.67219,74.536499,-28.145287,-29.187859,76.076797,-21.452105,2.295128,92.360489,-9.035704,19.767756,10.969585,-10.537577,-28.868889,9.913898,-6.548417
0.370127,156.861954,-23.762775,22.720539,75.536194,-28.267811,-28.932249,77.125458,-21.624212,2.597115,92.98645,-9.356543,19.747883,11.014219,-10.485897,-28.862875,9.921783,-6.571172
0.772813,157.717911,-23.210598,22.773106,76.458336,-28.377562,-28.583332,78.043884,-21.709623,2.866594,93.447845,-9.673296,19.742491,11.024691,-10.427156,-28.902353,9.955995,-6.621212
1.185708,158.517563,-22.657738,22.829899,77.340446,-28.458485,-27.814205,78.306381,-21.425671,3.121294,93.973602,-9.976108,19.749281,11.029454,-10.389344,-28.90283,9.975396,-6.674247
1.579352,159.274139,-22.119854,22.869179,78.154373,-28.51757,-27.489559,79.15155,-21.489624,3.313513,94.504494,-10.295643,19.758631,11.030764,-10.354247,-28.925676,9.975495,-6.708899
1.976793,159.983322,-21.574652,22.903864,78.940666,-28.555302,-27.181625,79.980988,-21.562109,3.552164,94.974617,-10.578211,19.750635,11.051532,-10.319656,-28.954014,10.031456,-6.778444
2.355284,160.638168,-21.058178,22.952984,79.630867,-28.588335,-26.839201,80.743347,-21.599651,3.759876,95.468544,-10.857073,19.765509,11.044035,-10.305973,-28.988367,10.057846,-6.834931
2.726808,161.23587,-20.534678,23.013048,80.28183,-28.584911,-26.498417,81.454979,-21.608646,3.989638,95.895058,-11.117116,19.795916,11.027292,-10.305117,-29.007288,10.109242,-6.910861
3.072228,161.778061,-20.03299,23.084805,80.85331,-28.557535,-26.151489,82.09214,-21.571253,4.206852,96.371124,-11.385936,19.846872,11.06968,-10.258259,-28.998766,10.201359,-6.963104
3.399309,162.248413,-19.528444,23.151823,81.356728,-28.512859,-25.844009,82.645485,-21.517931,4.403109,96.728638,-11.619595,19.883209,11.071212,-10.238518,-29.026817,10.2504,-6.966045
3.690714,162.645874,-19.044521,23.221247,81.768959,-28.46096,-25.531696,83.135666,-21.457294,4.487211,97.150154,-11.902669,19.935446,11.051875,-10.237976,-29.112579,10.433654,-7.055587
3.974447,162.983002,-18.557041,23.29038,82.146797,-28.409307,-25.223885,83.550934,-21.377783,4.635453,97.400864,-12.116198,19.958685,11.034554,-10.243165,-29.167622,10.513903,-7.070335
4.211714,163.253311,-18.098263,23.359268,82.452614,-28.354052,-24.920116,83.894745,-21.28277,4.715127,97.671928,-12.359309,19.98769,11.001364,-10.285205,-29.194641,10.493362,-7.080425
4.43909,163.471039,-17.63431,23.454191,82.71122,-28.315741,-24.637327,84.152184,-21.17835,4.834112,97.816582,-12.55385,20.017694,11.005992,-10.270373,-29.246689,10.515485,-7.106908
4.621907,163.637039,-17.192385,23.560616,82.916695,-28.281647,-24.373533,84.31781,-21.062508,4.889363,97.958015,-12.754144,20.030949,11.01132,-10.283268,-29.262184,10.479853,-7.094069
4.789329,163.749237,-16.745323,23.675571,83.065979,-28.265045,-24.141861,84.411728,-20.950422,4.954043,98.023354,-12.916014,20.061033,11.019565,-10.27468,-29.282866,10.479219,-7.092276
4.89753,163.804977,-16.337982,23.806772,83.144653,-28.258404,-23.93862,84.429474,-20.836924,4.885488,98.111542,-13.12035,20.06686,11.002649,-10.290221,-29.288757,10.406225,-7.044888
4.992534,163.811798,-15.915641,23.977978,83.169212,-28.249063,-23.747976,84.373642,-20.69981,4.842961,98.138931,-13.258426,20.112494,10.989273,-10.262074,-29.270626,10.385598,-7.011827
5.039553,163.797699,-15.512748,24.166553,83.157227,-28.228971,-23.583452,84.262352,-20.548214,4.704427,98.182312,-13.396132,20.126881,11.003755,-10.290692,-29.232758,10.302324,-6.940128
5.049856,163.743469,-15.114673,24.342558,83.089912,-28.218691,-23.452072,84.06636,-20.387787,4.558659,98.185898,-13.512121,20.132217,11.008814,-10.274529,-29.185152,10.267331,-6.886093
5.029006,163.665237,-14.726611,24.546501,82.980858,-28.157372,-23.316687,83.834251,-20.213335,4.372241,98.203133,-13.634081,20.153854,11.03024,-10.266934,-29.090662,10.189765,-6.788558
4.977856,163.568176,-14.347383,24.767855,82.784416,-28.096432,-23.205324,83.571747,-20.023495,4.166276,98.203514,-13.714619,20.200592,11.031602,-10.226726,-29.018137,10.163836,-6.698411
4.870825,163.452927,-13.999174,24.96427,82.550774,-27.994726,-23.138494,83.279671,-19.847441,3.880141,98.203087,-13.820951,20.205688,11.014618,-10.237262,-28.964779,10.12182,-6.602215
4.720275,163.343307,-13.670085,25.123861,82.292976,-27.857901,-23.12005,82.998634,-19.687136,3.634224,98.173515,-13.85756,20.197338,11.045966,-10.215137,-28.855099,10.067929,-6.495557
4.539507,163.209091,-13.346632,25.276651,82.034386,-27.663019,-23.117582,82.709587,-19.532911,3.314229,98.166977,-13.926696,20.217531,11.06671,-10.22813,-28.76696,10.07297,-6.419384
4.327492,163.082031,-13.031609,25.400555,81.746193,-27.451948,-23.168964,82.42498,-19.408571,3.035011,98.098785,-13.929475,20.243299,11.053103,-10.207169,-28.722622,10.013891,-6.341491
4.075644,162.966705,-12.732641,25.476437,81.458298,-27.206472,-23.240549,82.150612,-19.292482,2.688236,98.048111,-13.955102,20.232141,11.050508,-10.213266,-28.673454,9.939238,-6.270635
3.803517,162.903839,-12.457341,25.505379,81.161003,-26.914015,-23.322182,81.947586,-19.168373,2.424926,97.967773,-13.920225,20.231461,11.069107,-10.203442,-28.683861,9.928673,-6.207395
3.507341,162.901505,-12.208875,25.503559,80.918251,-26.561407,-23.450447,81.804497,-19.038584,2.172054,97.964203,-13.881731,20.232803,11.117836,-10.205993,-28.686359,10.038255,-6.163939
3.175648,162.931671,-12.002794,25.441282,80.6894,-26.17025,-23.639559,81.678406,-18.918144,1.984493,97.966171,-13.82703,20.220821,11.1349,-10.212046,-28.710278,10.057136,-6.13411
2.832965,162.978348,-11.814059,25.287031,80.506538,-25.692347,-23.907734,81.599411,-18.787846,1.755773,98.012955,-13.783055,20.197845,11.131126,-10.184819,-28.741243,10.126655,-6.082465
2.464809,163.029434,-11.654087,25.042536,80.371925,-25.158205,-24.221937,81.567955,-18.662285,1.588999,98.058273,-13.71542,20.21344,11.116815,-10.183471,-28.739449,10.135351,-6.057099
2.092718,163.051407,-11.5078,24.756403,80.272339,-24.623039,-24.59523,81.540131,-18.560278,1.360842,98.094604,-13.632028,20.212126,11.1164,-10.178982,-28.760887,10.168019,-6.042518
1.731974,163.052979,-11.346273,24.471012,80.202927,-24.125431,-24.990671,81.540276,-18.484694,1.169393,98.12056,-13.528148,20.21159,11.123978,-10.165306,-28.749784,10.192572,-6.007571
1.358231,163.048279,-11.192866,24.162374,80.177116,-23.699345,-25.45532,81.584114,-18.476509,0.946923,98.156281,-13.429641,20.212196,11.131202,-10.111197,-28.735939,10.203247,-5.968168
0.994354,163.042252,-11.05539,23.840158,80.22477,-23.355339,-25.956362,81.666542,-18.5249,0.754623,98.15728,-13.294948,20.176086,11.199213,-10.099883,-28.724974,10.217064,-5.931295
0.631887,163.039886,-10.936085,23.506969,80.304962,-23.041401,-26.497986,81.753868,-18.599838,0.554306,98.182487,-13.159727,20.18832,11.251719,-10.066654,-28.691158,10.196968,-5.883272
0.290594,163.03833,-10.824392,23.155891,80.380829,-22.760384,-27.033033,81.814957,-18.689156,0.368165,98.182732,-13.016284,20.191311,11.311052,-10.045007,-28.684858,10.236571,-5.825725
-0.055865,163.036987,-10.730311,22.745155,80.493843,-22.481888,-27.552238,81.827545,-18.752296,0.143234,98.243271,-12.919999,20.194422,11.363231,-10.009912,-28.635323,10.217478,-5.803098
-0.396566,163.047668,-10.655969,22.290464,80.595261,-22.214321,-28.040071,81.805199,-18.780251,-0.01836,98.246208,-12.784337,20.159843,11.417536,-9.983775,-28.624481,10.274873,-5.79589
-0.733378,163.048584,-10.591426,21.821804,80.658257,-21.949604,-28.50581,81.763664,-18.788172,-0.21387,98.29525,-12.680957,20.147249,11.462683,-9.976389,-28.59557,10.285376,-5.782355
-1.047867,163.048386,-10.524055,21.355347,80.717262,-21.669765,-28.914398,81.680809,-18.757036,-0.343734,98.297493,-12.556344,20.162271,11.477275,-9.933567,-28.580776,10.338771,-5.760485
-1.35643,163.045609,-10.452647,20.879808,80.76326,-21.437679,-29.299845,81.605354,-18.693312,-0.519693,98.344376,-12.452084,20.161467,11.541701,-9.881521,-28.555103,10.37009,-5.727345
-1.659907,163.033386,-10.389398,20.429688,80.853767,-21.231478,-29.657459,81.527351,-18.620689,-0.65582,98.363197,-12.345089,20.138128,11.604296,-9.865893,-28.518936,10.372687,-5.712634
-1.957773,163.002365,-10.328655,20.024839,80.911385,-21.093987,-29.982775,81.44178,-18.538189,-0.815926,98.394081,-12.256183,20.119429,11.623975,-9.837173,-28.585648,10.474191,-5.732146
-2.229004,162.974823,-10.259791,19.685173,80.98571,-20.982325,-30.271107,81.37162,-18.454275,-0.940804,98.411255,-12.150166,20.142958,11.622422,-9.810905,-28.579357,10.471043,-5.72563
-2.485766,162.948883,-10.186792,19.375549,81.112473,-20.901102,-30.524565,81.307343,-18.369112,-1.09886,98.483414,-12.083132,20.155842,11.649902,-9.768457,-28.555317,10.425324,-5.676205
-2.730498,162.922562,-10.12524,19.08025,81.231834,-20.882862,-30.771847,81.26683,-18.312958,-1.217081,98.511459,-12.003247,20.113453,11.684183,-9.746399,-28.550514,10.435527,-5.650049
-2.958581,162.896011,-10.064391,18.814705,81.380173,-20.886667,-30.96907,81.223495,-18.253151,-1.366057,98.573624,-11.956799,20.123459,11.730999,-9.698119,-28.511816,10.400285,-5.58495
-3.166249,162.871277,-10.004496,18.551336,81.502449,-20.920578,-31.128748,81.187233,-18.209749,-1.486303,98.609383,-11.921003,20.107908,11.776218,-9.685777,-28.502485,10.412205,-5.557498
-3.358297,162.853607,-9.941287,18.286621,81.635414,-20.938812,-31.255762,81.141922,-18.152874,-1.572495,98.634735,-11.87711,20.108431,11.817272,-9.64046,-28.457197,10.356341,-5.536042
-3.530183,162.830826,-9.884211,18.035692,81.752457,-20.981821,-31.352266,81.076759,-18.096176,-1.638692,98.632401,-11.833909,20.110109,11.830102,-9.628233,-28.450029,10.335742,-5.519659
-3.690792,162.81694,-9.833855,17.792711,81.873566,-21.012352,-31.430494,81.020729,-18.046167,-1.765355,98.690781,-11.84059,20.118299,11.828897,-9.628125,-28.412085,10.271025,-5.511659
-3.846481,162.801727,-9.782867,17.544735,81.999023,-21.06982,-31.49325,80.97567,-17.99058,-1.83414,98.698685,-11.814067,20.101265,11.815527,-9.657657,-28.402845,10.266924,-5.489291
-3.984502,162.786667,-9.725133,17.338354,82.104782,-21.109732,-31.536325,80.937523,-17.938988,-1.916392,98.727654,-11.803193,20.110983,11.815814,-9.666181,-28.362257,10.213135,-5.46209
-4.115652,162.774643,-9.670407,17.144653,82.20192,-21.173721,-31.579498,80.906052,-17.89957,-1.985766,98.742638,-11.787623,20.113005,11.801205,-9.681119,-28.351961,10.199255,-5.443204
-4.235445,162.761108,-9.608326,16.983091,82.294281,-21.233316,-31.6017,80.884956,-17.864481,-2.055739,98.77562,-11.795909,20.114412,11.798324,-9.681699,-28.315342,10.135795,-5.432599
-4.344951,162.752914,-9.557334,16.83086,82.362885,-21.287815,-31.601147,80.863358,-17.82996,-2.119797,98.794441,-11.78999,20.115561,11.787652,-9.671563,-28.302263,10.110403,-5.421986
-4.448721,162.740189,-9.504271,16.696075,82.428505,-21.347363,-31.579844,80.838081,-17.787851,-2.21304,98.840797,-11.814414,20.1168,11.760018,-9.679998,-28.29571,10.052018,-5.428936
-4.53262,162.731079,-9.45184,16.573997,82.465652,-21.402464,-31.509235,80.788597,-17.729294,-2.272783,98.852234,-11.81533,20.118488,11.734671,-9.702271,-28.282097,10.01126,-5.421752
-4.609579,162.72966,-9.407154,16.445566,82.498024,-21.450094,-31.421783,80.740494,-17.670208,-2.308365,98.868294,-11.814613,20.121157,11.715487,-9.707948,-28.284353,9.984206,-5.422018
-4.690921,162.728745,-9.370131,16.317217,82.517471,-21.495697,-31.300171,80.681198,-17.606255,-2.359216,98.873024,-11.8132,20.129549,11.686481,-9.733168,-28.274693,9.948391,-5.419559
-4.756446,162.728149,-9.331599,16.193871,82.527527,-21.529352,-31.161661,80.637871,-17.520781,-2.376538,98.879059,-11.811576,20.149847,11.674674,-9.74322,-28.266468,9.903782,-5.422845
-4.817275,162.727692,-9.310381,16.082485,82.514915,-21.553734,-31.02149,80.59478,-17.448481,-2.413782,98.886734,-11.80973,20.164911,11.622646,-9.781754,-28.258415,9.851522,-5.428205
-4.873135,162.727219,-9.30705,15.963792,82.490425,-21.578352,-30.880329,80.550636,-17.367071,-2.470677,98.903648,-11.823895,20.176991,11.61255,-9.791955,-28.273241,9.820777,-5.457201
-4.924201,162.731857,-9.309138,15.854959,82.459084,-21.594446,-30.748896,80.528999,-17.295372,-2.478065,98.892883,-11.819057,20.192883,11.600797,-9.803857,-28.276007,9.800081,-5.492279
-4.96293,162.742294,-9.31792,15.759494,82.422485,-21.609833,-30.610159,80.506844,-17.216295,-2.478419,98.87796,-11.79998,20.216471,11.599389,-9.819461,-28.27949,9.767178,-5.542469
-4.998419,162.755615,-9.344566,15.681366,82.368759,-21.627575,-30.493893,80.49678,-17.148134,-2.45602,98.836098,-11.763634,20.237612,11.56356,-9.836529,-28.274147,9.685829,-5.576723
-5.029286,162.769318,-9.38414,15.611333,82.315086,-21.649374,-30.371756,80.48674,-17.073277,-2.432699,98.794029,-11.709835,20.249393,11.53241,-9.858366,-28.324791,9.800229,-5.684688
-5.054018,162.789841,-9.44413,15.553444,82.264297,-21.6805,-30.249109,80.482201,-17.001486,-2.423956,98.74736,-11.644882,20.277254,11.506821,-9.862552,-28.314688,9.745939,-5.702321
-5.073629,162.816544,-9.51423,15.498061,82.221451,-21.701906,-30.120586,80.4776,-16.905285,-2.357841,98.669708,-11.539616,20.314587,11.516202,-9.880277,-28.350786,9.799865,-5.772854
-5.088527,162.84787,-9.611654,15.461985,82.177277,-21.731243,-29.997513,80.457298,-16.815964,-2.353277,98.611824,-11.428967,20.342283,11.503788,-9.88067,-28.362219,9.795,-5.776124
-5.097862,162.888443,-9.724711,15.418331,82.147926,-21.749512,-29.876907,80.438583,-16.703571,-2.329756,98.548973,-11.296762,20.372374,11.516057,-9.879165,-28.401531,9.837257,-5.794509
-5.110252,162.936874,-9.86534,15.365226,82.124718,-21.755547,-29.781136,80.421638,-16.605648,-2.330234,98.476143,-11.138861,20.40201,11.501984,-9.876966,-28.401962,9.835853,-5.795312
-5.118756,162.988007,-10.027616,15.312606,82.113495,-21.755571,-29.681639,80.399597,-16.494139,-2.290672,98.394371,-10.934119,20.426411,11.529206,-9.911492,-28.436445,9.891355,-5.79612
-5.125544,163.038651,-10.211783,15.253559,82.098465,-21.75281,-29.595675,80.378319,-16.401684,-2.298951,98.302788,-10.722006,20.454046,11.542462,-9.902603,-28.445837,9.908708,-5.805025
-5.13465,163.07579,-10.403777,15.179367,82.101776,-21.730129,-29.513672,80.345802,-16.290602,-2.291844,98.202644,-10.480674,20.462362,11.557087,-9.889104,-28.456549,9.927786,-5.802709
-5.150878,163.110687,-10.620848,15.083034,82.113564,-21.698282,-29.453581,80.327148,-16.20298,-2.307968,98.083466,-10.23388,20.476383,11.563386,-9.87326,-28.475376,9.964913,-5.80425
-5.157255,163.121384,-10.844403,14.992994,82.143776,-21.663633,-29.385702,80.300667,-16.108051,-2.284196,97.929848,-9.938531,20.488003,11.580475,-9.867485,-28.477497,9.967781,-5.78282
-5.162764,163.125198,-11.078264,14.896855,82.16732,-21.616983,-29.30942,80.294014,-16.036526,-2.300197,97.781464,-9.652594,20.510082,11.573894,-9.863842,-28.48012,9.971538,-5.762654
-5.181345,163.10437,-11.335386,14.754182,82.244804,-21.574776,-29.220459,80.268173,-15.960888,-2.27838,97.58297,-9.331538,20.503933,11.574284,-9.873064,-28.512962,9.998106,-5.782124
-5.192941,163.074249,-11.598294,14.602135,82.342049,-21.515734,-29.121412,80.257591,-15.903424,-2.282483,97.408546,-9.023572,20.51297,11.577743,-9.860963,-28.518574,10.004531,-5.774058
-5.206692,163.023468,-11.880284,14.454605,82.42569,-21.461412,-28.998991,80.252785,-15.84313,-2.246994,97.20919,-8.669074,20.509342,11.588502,-9.855868,-28.536364,10.022577,-5.785233
-5.217948,162.958466,-12.166811,14.317346,82.441772,-21.3888,-28.862562,80.249474,-15.782805,-2.238224,97.019463,-8.335424,20.524269,11.578767,-9.849223,-28.553898,10.051218,-5.799726
-5.226176,162.880844,-12.45111,14.181487,82.43969,-21.304747,-28.697941,80.258438,-15.728234,-2.135209,96.774437,-7.908033,20.521544,11.618399,-9.834076,-28.525379,10.069182,-5.777102
-5.238596,162.77916,-12.742407,14.033464,82.392761,-21.218355,-28.537493,80.221245,-15.654926,-2.105618,96.53833,-7.522064,20.501221,11.633297,-9.830718,-28.521608,10.074904,-5.772421
-5.250922,162.65181,-13.045489,13.88119,82.309044,-21.115412,-28.368599,80.169312,-15.565789,-2.002797,96.23954,-7.060625,20.480856,11.663338,-9.82497,-28.526512,10.13306,-5.763977
-5.264399,162.488541,-13.35867,13.729054,82.184601,-20.997169,-28.20051,80.046501,-15.456163,-1.943913,95.94416,-6.634552,20.472683,11.67684,-9.817379,-28.520422,10.134465,-5.752519
-5.281701,162.294891,-13.685038,13.575937,82.011093,-20.87145,-28.044573,79.892273,-15.349289,-1.830312,95.595146,-6.161046,20.448317,11.707352,-9.827776,-28.538683,10.189284,-5.772007
-5.296035,162.07132,-14.015421,13.427463,81.807915,-20.739483,-27.878416,79.676758,-15.200096,-1.746119,95.24733,-5.6995,20.447889,11.706313,-9.826281,-28.535624,10.208426,-5.766212
-5.312492,161.808029,-14.349881,13.294113,81.548309,-20.587852,-27.72805,79.412903,-15.037713,-1.595434,94.83152,-5.178861,20.427864,11.73372,-9.847413,-28.55714,10.272157,-5.783693
-5.321665,161.512421,-14.676584,13.180781,81.236687,-20.418468,-27.56192,79.080498,-14.822376,-1.501176,94.426949,-4.679503,20.406118,11.750035,-9.839662,-28.545721,10.299634,-5.767241
-5.330058,161.190323,-15.005009,13.067248,80.877296,-20.225853,-27.40304,78.70369,-14.573439,-1.367208,93.987358,-4.120676,20.399622,11.771261,-9.821046,-28.576441,10.416253,-5.746667
-5.332206,160.851685,-15.329804,12.976301,80.462379,-20.026466,-27.228304,78.223351,-14.260178,-1.278949,93.550636,-3.598738,20.398523,11.784578,-9.79014,-28.561544,10.504781,-5.704695
-5.331833,160.500336,-15.653431,12.905031,80.00721,-19.797945,-27.071413,77.716965,-13.942046,-1.164055,93.092216,-3.041414,20.39749,11.811089,-9.754936,-28.585239,10.665852,-5.691827
-5.321251,160.131378,-15.964603,12.853785,79.50106,-19.551561,-26.924648,77.131996,-13.56454,-1.093585,92.659966,-2.502261,20.39645,11.821386,-9.737512,-28.552198,10.694831,-5.615941
-5.304406,159.753479,-16.26824,12.822869,78.95652,-19.270332,-26.808056,76.561996,-13.205364,-0.997801,92.212532,-1.943705,20.405115,11.862112,-9.756022,-28.509802,10.686956,-5.523046
-5.296706,159.360825,-16.55699,12.802893,78.406342,-18.978487,-26.699615,75.945984,-12.802066,-0.945631,91.833748,-1.444463,20.405394,11.864055,-9.748884,-28.495007,10.759871,-5.478196
-5.287004,158.943268,-16.829432,12.762905,77.868797,-18.660263,-26.608515,75.33152,-12.408306,-0.88112,91.448151,-0.975367,20.402958,11.833606,-9.733313,-28.467802,10.823332,-5.501027
-5.256648,158.504929,-17.069674,12.717477,77.33625,-18.316456,-26.495888,74.751038,-12.007695,-0.838863,91.140457,-0.545318,20.434029,11.824688,-9.730706,-28.449659,10.869836,-5.482551
-5.222726,158.055115,-17.28661,12.68204,76.834663,-17.962063,-26.373753,74.224884,-11.625699,-0.73918,90.804291,-0.078818,20.451864,11.848793,-9.721611,-28.412962,10.908942,-5.462937
-5.202566,157.585052,-17.486128,12.615511,76.297249,-17.622839,-26.258476,73.716324,-11.290829,-0.711469,90.502663,0.304609,20.451988,11.850272,-9.723745,-28.383392,10.941484,-5.455064
-5.172548,157.101425,-17.663801,12.560722,75.751022,-17.309216,-26.150864,73.269089,-11.026605,-0.607451,90.147125,0.723205,20.463421,11.876938,-9.725742,-28.340235,10.892316,-5.356246
-5.135486,156.601074,-17.818624,12.525011,75.191811,-17.01944,-26.086861,72.865898,-10.838121,-0.520822,89.786758,1.099955,20.485832,11.859681,-9.728233,-28.335133,10.901595,-5.339119
-5.104676,156.090988,-17.962177,12.50182,74.645226,-16.792458,-26.049677,72.503036,-10.70325,-0.362355,89.368484,1.507564,20.483406,11.859607,-9.730731,-28.288969,10.867145,-5.290063
-5.066537,155.548172,-18.079372,12.496198,74.116257,-16.613094,-26.008858,72.184166,-10.608392,-0.241273,88.944916,1.897099,20.480015,11.859312,-9.733668,-28.250916,10.867626,-5.271279
-5.028277,154.97998,-18.187098,12.522865,73.594345,-16.480644,-25.983961,71.902748,-10.558179,-0.099811,88.472481,2.323347,20.476704,11.857768,-9.749692,-28.189775,10.804497,-5.277536
-4.9896,154.364944,-18.262676,12.59705,73.049812,-16.412754,-25.972794,71.651909,-10.561984,-0.02583,87.991699,2.703317,20.485264,11.821376,-9.768123,-28.15597,10.770599,-5.298674
-4.956084,153.73111,-18.332335,12.656466,72.562485,-16.400251,-25.957289,71.463417,-10.647154,0.046553,87.526741,3.085349,20.499376,11.807893,-9.777981,-28.127565,10.742645,-5.335655
-4.928531,153.077499,-18.378399,12.680107,72.12542,-16.473871,-25.986248,71.288353,-10.835258,0.053306,87.063034,3.414063,20.499165,11.808747,-9.782042,-28.124027,10.7196,-5.343811
-4.89641,152.404709,-18.404263,12.66447,71.775032,-16.607197,-26.034157,71.183548,-11.103127,0.107969,86.603668,3.796302,20.514896,11.81006,-9.800055,-28.120319,10.713455,-5.313421
-4.855281,151.704514,-18.406073,12.641897,71.473396,-16.833578,-26.124018,71.191658,-11.520776,0.13753,86.130798,4.147288,20.53269,11.786902,-9.804317,-28.151432,10.69596,-5.299747
-4.822837,150.983261,-18.397881,12.611882,71.285263,-17.200359,-26.233585,71.243729,-12.017039,0.192297,85.647247,4.489789,20.519161,11.76875,-9.844137,-28.166836,10.628102,-5.350324
-4.797571,150.240662,-18.359934,12.594039,71.166267,-17.677948,-26.364239,71.379463,-12.59032,0.220127,85.157295,4.79972,20.513081,11.729788,-9.863546,-28.168148,10.544454,-5.399128
-4.769464,149.466919,-18.289528,12.566984,71.145027,-18.197084,-26.468344,71.468391,-13.135453,0.107618,84.711426,4.992096,20.505642,11.724057,-9.889867,-28.150501,10.394096,-5.430058
-4.717658,148.669006,-18.175518,12.537296,71.089584,-18.758329,-26.525816,71.5672,-13.704517,0.162014,84.150383,5.314667,20.518064,11.685281,-9.892875,-28.14782,10.329618,-5.487279
-4.683959,147.857971,-18.054352,12.453321,71.021744,-19.306726,-26.521566,71.61348,-14.249755,0.156622,83.626862,5.584433,20.489895,11.627854,-9.939631,-28.171537,10.29788,-5.558179
-4.646475,147.032425,-17.892691,12.316824,70.908424,-19.797924,-26.44808,71.56443,-14.766688,0.207218,83.045471,5.878024,20.475309,11.592525,-9.9895,-28.162828,10.236115,-5.627395
-4.600235,146.18837,-17.689194,12.143089,70.768425,-20.247198,-26.307272,71.45784,-15.262402,0.396407,82.404968,6.273934,20.459517,11.571915,-10.017844,-28.146545,10.194013,-5.701073
-4.542653,145.331909,-17.444574,11.936865,70.58744,-20.642046,-26.179647,71.265999,-15.734951,0.481305,81.782509,6.592879,20.44664,11.520491,-10.045217,-28.118866,10.140295,-5.746522
-4.48134,144.48262,-17.160101,11.706983,70.342262,-21.015011,-25.983393,70.99646,-16.183245,0.675723,81.11412,7.013402,20.437773,11.502913,-10.062983,-28.120573,10.057881,-5.709599
-4.437603,143.654114,-16.850883,11.456687,70.054565,-21.399761,-25.768068,70.770554,-16.602161,0.763787,80.479462,7.355795,20.4025,11.512572,-10.09498,-28.106125,10.006167,-5.735201
-4.365309,142.83139,-16.489883,11.228069,69.736565,-21.793819,-25.507851,70.520309,-17.001169,0.922087,79.812225,7.764405,20.411846,11.500113,-10.116171,-28.097992,9.963261,-5.757572
-4.285434,142.01236,-16.087091,11.043762,69.398468,-22.15868,-25.280935,70.258125,-17.399733,0.9765,79.182541,8.13565,20.438435,11.464027,-10.127852,-28.101364,9.942547,-5.784097
-4.201097,141.21582,-15.648728,10.863145,69.064133,-22.523247,-25.026964,69.91256,-17.725304,1.074305,78.521538,8.573604,20.444324,11.452919,-10.146079,-28.117222,9.93782,-5.813366
-4.133653,140.433746,-15.17822,10.687741,68.711121,-22.861681,-24.825388,69.62812,-18.088667,1.115064,77.89325,8.985495,20.446936,11.453736,-10.164171,-28.139595,9.897913,-5.820186
-4.048885,139.662384,-14.663069,10.491088,68.385139,-23.101393,-24.561666,69.198074,-18.315052,1.220824,77.230652,9.435657,20.44908,11.454648,-10.181787,-28.185486,9.973783,-5.93435
-3.961276,138.902039,-14.09424,10.307955,68.095741,-23.252962,-24.350042,68.952599,-18.591436,1.271743,76.63089,9.858974,20.480368,11.430436,-10.187655,-28.199572,9.949103,-5.94115
-3.873576,138.17984,-13.48932,10.113381,67.848892,-23.343231,-24.055897,68.651718,-18.73266,1.335346,76.014061,10.291263,20.486822,11.434573,-10.192034,-28.252493,10.016384,-5.993465
-3.799151,137.485672,-12.841753,9.935352,67.589706,-23.391409,-23.786995,68.487732,-18.871691,1.384483,75.435631,10.717087,20.491642,11.436018,-10.203486,-28.266293,10.010993,-5.998861
-3.716878,136.818359,-12.143439,9.783936,67.355202,-23.366873,-23.408133,68.246666,-18.877567,1.530106,74.857277,11.214658,20.495457,11.437301,-10.212879,-28.305527,10.053228,-6.029681
