Actual_Waist_X,Actual_Waist_Y,Actual_Waist_Z,Actual_R_Foot_X,Actual_R_Foot_Y,Actual_R_Foot_Z,Actual_L_Foot_X,Actual_L_Foot_Y,Actual_L_Foot_Z,Pred_Waist_X,Pred_Waist_Y,Pred_Waist_Z,Pred_R_Foot_X,Pred_R_Foot_Y,Pred_R_Foot_Z,Pred_L_Foot_X,Pred_L_Foot_Y,Pred_L_Foot_Z
0.06461439000000001,1.00347572,-0.05507823,0.12436142,0.11740296,-0.06131553,-0.08317663,0.11463332,0.14819592,0.22593066128327655,0.9876613413803256,0.16931673254326413,-0.3360637189499594,0.13339537721838102,0.17623923088702786,0.21431253820917312,0.0717545574702869,-0.4284776894088267
0.06922742999999999,1.00457108,-0.061050110000000005,0.1249507,0.11662981,-0.06129392,-0.08365718,0.11537610000000001,0.14441541000000002,0.23486433859525216,0.9859444106591271,0.16962650572784338,-0.34695734278038265,0.1287132045231238,0.1794603635273486,0.21987628123115294,0.0741357799799907,-0.44244666711862246
0.07412639,1.00512886,-0.06403446,0.12517451,0.11661612999999998,-0.06127129,-0.08443163000000001,0.11692679,0.13987295,0.2435843569735802,0.9842753746276711,0.1698415453523079,-0.35854304381537033,0.12412445564455679,0.1823952866382993,0.22561512347659424,0.07656175081317182,-0.4566106825499735
0.07824205000000001,1.0067556,-0.06951656,0.12476983999999999,0.11675340000000001,-0.061226659999999995,-0.08549027000000001,0.11977687,0.13459196,0.2521538973126616,0.9828024000660766,0.17007769971097308,-0.3688015594628709,0.11977927043385858,0.18519603314588462,0.2309493176773621,0.07928354988260579,-0.46986152251784896
0.08326179,1.00689476,-0.07219713,0.12498369999999999,0.11655317999999999,-0.06111762,-0.08607054,0.12345637,0.12918058999999998,0.2611560354191316,0.9813639809352412,0.17037693850649266,-0.3786996128539067,0.11548687141619172,0.18769301778762693,0.2359157062800013,0.08206420972559669,-0.4831489058274224
0.08859481000000001,1.00705246,-0.07644818,0.12554233,0.11605606,-0.06093019,-0.08585471,0.12830527,0.12280507,0.2712381759655204,0.9804620227310197,0.17100272509984316,-0.3851559744044219,0.11178438202340461,0.19017015052367353,0.24007411284880836,0.08542205836458872,-0.49456097291961
0.09414721999999999,1.00701118,-0.07860944,0.12590092,0.11580325999999999,-0.060971159999999996,-0.08648275,0.1342965,0.11404202,0.2810045111086855,0.9795360881819992,0.17143432394133823,-0.3930100690451282,0.1082031645419051,0.1920266201539093,0.24422473570866526,0.08860462760427765,-0.506655373268316
0.09912607,1.0074575799999999,-0.08216382,0.12591087,0.11556304,-0.0611965,-0.08652843,0.13989141,0.10259147,0.29054026971732316,0.9792844516499988,0.17208282081651638,-0.39692309666577225,0.10550741787683335,0.19379769437388816,0.24781329165550892,0.09222004322986951,-0.5155402159327269
0.10425435999999999,1.00714539,-0.08334744000000001,0.12610268,0.11517718,-0.0615399,-0.08617385000000001,0.14373116,0.08951167,0.30015257027620285,0.9790563225319879,0.17276668950665164,-0.4008208167778257,0.10309043218325846,0.19481319745610812,0.25046975448572034,0.09565736731210266,-0.5242104926268819
0.10990449999999999,1.00736153,-0.08648554000000001,0.12641999,0.11463729,-0.06174916,-0.08537942,0.14687526,0.07431734,0.30993233836048406,0.9793755979560013,0.173639493699456,-0.4016791299701988,0.10146408753816019,0.1954176340013229,0.25211559870231676,0.09935006917320971,-0.530541526324038
0.11492543,1.0078376,-0.08729817000000001,0.12643711,0.11443062,-0.06200979,-0.08400168000000001,0.1488526,0.05765491,0.3189134219220754,0.9797571978397639,0.1745065654363061,-0.40211052101199624,0.10031204255345293,0.19535732924477728,0.2527592014042906,0.10271736481658902,-0.5359249110894938
