timestamp,HMD0_tx,HMD0_ty,HMD0_tz,HMD0_rx,HMD0_ry,HMD0_rz,controller3_tx,controller3_ty,controller3_tz,controller3_rx,controller3_ry,controller3_rz,Controller3_button0,Controller3_button1,Controller3_button2,Controller3_button3,Controller3_button4,Controller3_button5,Controller3_button6,Controller3_button7,Controller3_button8,Controller3_button9,Controller3_button10,Controller3_button11,Controller3_button12,Controller3_button13,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,controller6_tx,controller6_ty,controller6_tz,controller6_rx,controller6_ry,controller6_rz,Controller6_button0,Controller6_button1,Controller6_button2,Controller6_button3,Controller6_button4,Controller6_button5,Controller6_button6,Controller6_button7,Controller6_button8,Controller6_button9,Controller6_button10,Controller6_button11,Controller6_button12,Controller6_button13,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,generic7_tx,generic7_ty,generic7_tz,generic7_rx,generic7_ry,generic7_rz,generic8_tx,generic8_ty,generic8_tz,generic8_rx,generic8_ry,generic8_rz,generic9_tx,generic9_ty,generic9_tz,generic9_rx,generic9_ry,generic9_rz
0.0000000000,-0.072634,165.036728,20.087761,-6.805875,10.182973,-3.054671,70.839058,136.469528,-6.256473,3.191439,-2.650320,80.205315,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.837624,137.772659,21.207560,-18.296219,-2.360905,-83.527435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.537038,99.792358,17.624872,-12.174644,-18.577921,-75.276756,25.719666,16.840994,24.713743,18.181532,55.741081,-70.817368,-20.249855,10.164213,31.680119,47.663807,-50.565254,54.366653
0.0166666667,-0.048309,164.981873,20.104105,-7.057030,10.168442,-3.084296,70.781067,136.516846,-6.316154,3.307708,-2.743905,80.095299,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.816826,137.815445,21.235462,-18.334814,-2.403162,-83.568878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.486743,99.774834,17.625776,-12.189806,-18.570772,-75.261215,25.719666,16.831270,24.713743,18.177227,55.744209,-70.798027,-20.249855,10.164213,31.680119,47.679741,-50.565254,54.355232
0.0333333333,-0.031350,164.913208,20.127375,-7.368282,10.171577,-3.097646,70.728226,136.570770,-6.374890,3.439937,-2.848765,80.055046,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.801285,137.850906,21.264671,-18.360054,-2.462010,-83.647308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.476101,99.788483,17.626780,-12.197823,-18.556881,-75.255005,25.719666,16.824213,24.713743,18.169132,55.734417,-70.819313,-20.249855,10.164213,31.680119,47.690163,-50.565918,54.341713
0.0500000000,-0.012409,164.846466,20.137611,-7.737054,10.198745,-3.099051,70.667267,136.615540,-6.461173,3.592151,-2.900670,80.021500,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.770882,137.885666,21.278111,-18.350420,-2.498883,-83.728722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.417421,99.778702,17.639912,-12.177987,-18.513933,-75.254196,25.719666,16.829178,24.713743,18.143864,55.731533,-70.823502,-20.249855,10.164213,31.665970,47.705673,-50.566654,54.334705
0.0666666667,-0.012441,164.766190,20.154560,-8.122924,10.243818,-3.099368,70.598717,136.654572,-6.534303,3.742721,-2.929222,80.034714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.738815,137.940201,21.302114,-18.308399,-2.426793,-83.773094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.395510,99.789047,17.639763,-12.154025,-18.478697,-75.262489,25.719666,16.830643,24.713743,18.132084,55.725574,-70.849983,-20.249855,10.164213,31.667210,47.717640,-50.567379,54.313499
0.0833333333,-0.012334,164.686325,20.178164,-8.505635,10.292488,-3.084224,70.501282,136.689697,-6.619486,3.910527,-2.932095,80.008156,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.707977,138.010117,21.335754,-18.271389,-2.218495,-83.842972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.358389,99.781990,17.639570,-12.107156,-18.446699,-75.276154,25.729103,16.833155,24.713743,18.135391,55.725651,-70.839462,-20.249559,10.164213,31.669626,47.736279,-50.568077,54.294628
0.1000000000,-0.017654,164.607025,20.191566,-8.875359,10.359041,-3.043270,70.424248,136.729660,-6.703141,4.066142,-2.932992,80.032417,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.695374,138.098419,21.381489,-18.318047,-1.931044,-83.810471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.330426,99.784958,17.638184,-12.049401,-18.409401,-75.298111,25.730474,16.844458,24.713743,18.123417,55.717739,-70.863464,-20.245745,10.174992,31.671883,47.737915,-50.568726,54.273151
0.1166666667,-0.037003,164.530777,20.202425,-9.246436,10.423152,-2.994629,70.322815,136.763214,-6.793221,4.254880,-2.912327,80.048164,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.686569,138.155807,21.441422,-18.381065,-1.717560,-83.809937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.263584,99.787674,17.653805,-11.973944,-18.359903,-75.325211,25.723721,16.845369,24.728510,18.156345,55.723495,-70.826553,-20.243628,10.177362,31.680967,47.766048,-50.569073,54.248337
0.1333333333,-0.055892,164.446594,20.210506,-9.617357,10.496436,-2.949291,70.242416,136.799438,-6.882768,4.408918,-2.886976,80.112740,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.687027,138.191544,21.501139,-18.459343,-1.626331,-83.846649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.237751,99.789757,17.656990,-11.897863,-18.317919,-75.348473,25.717651,16.846205,24.726410,18.143877,55.713638,-70.844620,-20.245127,10.165876,31.680435,47.762951,-50.567608,54.243053
0.1500000000,-0.078813,164.374847,20.216578,-9.966999,10.563042,-2.911481,70.151070,136.834610,-6.976040,4.580412,-2.855430,80.144676,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-75.690186,138.199463,21.562555,-18.529802,-1.621349,-83.902412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.212751,99.791458,17.660166,-11.815725,-18.283085,-75.374710,25.715839,16.858601,24.726448,18.179956,55.725925,-70.801193,-20.247740,10.168203,31.679878,47.774914,-50.567982,54.223236
