timestamp,HMD0_tx,HMD0_ty,HMD0_tz,HMD0_rx,HMD0_ry,HMD0_rz,controller3_tx,controller3_ty,controller3_tz,controller3_rx,controller3_ry,controller3_rz,Controller3_button0,Controller3_button1,Controller3_button2,Controller3_button3,Controller3_button4,Controller3_button5,Controller3_button6,Controller3_button7,Controller3_button8,Controller3_button9,Controller3_button10,Controller3_button11,Controller3_button12,Controller3_button13,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,controller6_tx,controller6_ty,controller6_tz,controller6_rx,controller6_ry,controller6_rz,Controller6_button0,Controller6_button1,Controller6_button2,Controller6_button3,Controller6_button4,Controller6_button5,Controller6_button6,Controller6_button7,Controller6_button8,Controller6_button9,Controller6_button10,Controller6_button11,Controller6_button12,Controller6_button13,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,generic7_tx,generic7_ty,generic7_tz,generic7_rx,generic7_ry,generic7_rz,generic8_tx,generic8_ty,generic8_tz,generic8_rx,generic8_ry,generic8_rz,generic9_tx,generic9_ty,generic9_tz,generic9_rx,generic9_ry,generic9_rz
0.0000000000,-3.027284,158.543365,-9.526688,-26.616093,4.439887,-4.014272,19.216478,81.081810,-12.286293,2.419278,29.409876,31.437199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.585640,80.316254,-12.645477,-7.808421,-20.915611,-30.360188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.228699,12.153519,3.681916,33.958492,46.969250,-56.175816,-14.333606,9.559679,2.103788,-57.702312,-20.436228,-177.682373,-1.780128,98.590660,-8.382654,-6.408133,-27.606533,-76.482117
0.0166666667,-2.936678,158.524841,-9.615181,-26.616093,3.747652,-4.228437,19.269278,81.205376,-12.316010,2.330851,28.954525,31.309855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.413628,80.357697,-12.825733,-7.443994,-21.242260,-30.052818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.235353,12.153519,3.681459,33.964615,46.973675,-56.169025,-14.333606,9.559679,2.103788,-57.680885,-20.436228,-177.713394,-1.747952,98.598244,-8.347439,-5.894977,-27.688219,-76.696716
0.0333333333,-2.834230,158.487381,-9.699181,-26.625925,2.937826,-4.460335,19.325268,81.324860,-12.317404,2.142812,28.486471,31.113239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.209568,80.378609,-12.999756,-6.971283,-21.720173,-29.800497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.244722,12.153519,3.698728,33.942314,47.011700,-56.209270,-14.333606,9.559594,2.103788,-57.702724,-20.461927,-177.696014,-1.719892,98.613678,-8.318428,-5.329628,-27.794317,-76.949493
0.0500000000,-2.700618,158.438507,-9.796385,-26.660093,1.979759,-4.729256,19.399742,81.458954,-12.313309,1.961923,27.889254,30.931549,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.999138,80.410477,-13.225406,-6.404348,-22.353754,-29.695276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.246849,12.153519,3.697578,33.944916,47.013889,-56.236168,-14.333606,9.559584,2.103718,-57.664989,-20.473097,-177.747208,-1.676009,98.621391,-8.266503,-4.689695,-27.914141,-77.247757
0.0666666667,-2.530462,158.376251,-9.884467,-26.702881,0.846483,-5.026428,19.477825,81.596207,-12.270716,1.692258,27.234987,30.709734,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.750387,80.403999,-13.455351,-5.818712,-23.074102,-29.684090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.261889,12.172586,3.685299,33.939327,46.950512,-56.306717,-14.326669,9.559690,2.102047,-57.676060,-20.521149,-177.782166,-1.657319,98.652763,-8.253118,-4.012567,-28.041527,-77.578926
0.0833333333,-2.328833,158.313324,-9.989914,-26.748648,-0.502903,-5.339807,19.584194,81.731506,-12.216122,1.316889,26.473911,30.431154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.493837,80.408989,-13.753212,-5.266813,-23.858519,-29.622169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.269461,12.181055,3.684833,33.928673,46.946468,-56.324574,-14.318839,9.559742,2.100576,-57.654301,-20.515892,-177.856232,-1.606993,98.664452,-8.203321,-3.250487,-28.147644,-77.941864
0.1000000000,-2.106771,158.243408,-10.078753,-26.781628,-2.079406,-5.638986,19.696665,81.856186,-12.106714,0.727978,25.675650,30.014809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-24.200577,80.378571,-14.055653,-4.751343,-24.710634,-29.509108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.277794,12.190353,3.685526,33.944584,46.909695,-56.360569,-14.312238,9.559572,2.098841,-57.653236,-20.562061,-177.836212,-1.558311,98.677040,-8.154860,-2.430499,-28.267960,-78.315437
0.1166666667,-1.839191,158.167709,-10.175426,-26.786562,-3.873811,-5.924135,19.844994,81.988945,-11.977780,0.131508,24.753889,29.619137,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.901344,80.352882,-14.399029,-4.269837,-25.621693,-29.383299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.284801,12.195566,3.686414,33.937080,46.883976,-56.404766,-14.304024,9.559013,2.096382,-57.630810,-20.576305,-177.913300,-1.498032,98.670502,-8.077760,-1.480337,-28.423237,-78.721916
0.1333333333,-1.546831,158.089844,-10.248982,-26.755434,-5.900165,-6.174665,19.996571,82.136215,-11.787940,-0.397479,23.713610,29.305340,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.561216,80.283264,-14.757360,-3.764422,-26.666296,-29.292978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.305496,12.180301,3.684211,33.913483,46.876774,-56.458641,-14.287268,9.557853,2.084385,-57.604713,-20.623632,-177.985626,-1.443033,98.690788,-8.006596,-0.481925,-28.644260,-79.150391
0.1500000000,-1.209162,158.011978,-10.320727,-26.666325,-8.156517,-6.373522,20.172552,82.297539,-11.576075,-0.890654,22.570656,29.076683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-23.196728,80.210892,-15.140796,-3.218765,-27.807384,-29.332489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.312366,12.179467,3.676304,33.887386,46.803082,-56.515167,-14.278496,9.549628,2.078024,-57.587738,-20.648977,-178.074493,-1.383951,98.710220,-7.938616,0.637104,-28.922657,-79.609039
