head_x,head_y,head_z,r_controller_x,r_controller_x,r_controller_x,l_controller_x,l_controller_y,l_controller_z,waist_x,waist_y,waist_z,r_foot_x,r_foot_y,r_foot_z,l_foot_x,l_foot_y,l_foot_z
-5.963666,151.065887,-2.1228,-0.503157,-0.503157,-0.503157,-20.663111,79.513977,-4.83069,-13.174804,91.775757,18.021158,16.952415,7.646854,26.442678,-24.393724,-4.369516,38.665985
-6.163243,152.59549,-1.379994,-0.662885,-0.662885,-0.662885,-20.244328,80.781296,-4.790685,-13.031526,92.418259,17.839045,16.959843,7.616788,26.670979,-24.2108,-4.359669,38.843285
-6.338052,154.130234,-0.627291,-0.819079,-0.819079,-0.819079,-19.859381,82.021263,-4.686996,-13.080224,93.289978,17.499735,17.124851,7.464547,26.642193,-23.930681,-5.381285,39.322086
-6.465077,155.631348,0.129631,-0.91579,-0.91579,-0.91579,-19.54937,83.294624,-4.546599,-12.606955,93.428047,17.657061,17.221054,7.450749,26.794195,-23.944204,-5.01864,39.312458
-6.538482,157.08783,0.865472,-0.999411,-0.999411,-0.999411,-19.248062,84.471153,-4.359104,-12.480791,94.113861,17.461843,17.412083,7.335972,26.743797,-23.86841,-5.586446,39.533726
-6.584319,158.464035,1.615423,-1.008174,-1.008174,-1.008174,-18.970369,85.594788,-4.135329,-12.105213,94.539932,17.473316,17.510479,7.403818,26.7838,-23.795059,-5.27954,39.574879
-6.623244,159.783142,2.327774,-1.080718,-1.080718,-1.080718,-18.752533,86.621849,-3.872998,-12.088336,95.324356,17.202044,17.650051,7.378023,26.730965,-23.600262,-6.048679,39.96003
-6.59235,160.953217,3.07308,-1.073687,-1.073687,-1.073687,-18.542009,87.576385,-3.561962,-11.674995,95.597511,17.291996,17.712877,7.501551,26.825451,-23.843817,-5.102072,39.626995
-6.56742,162.073776,3.770663,-1.109582,-1.109582,-1.109582,-18.370951,88.47171,-3.225921,-11.624464,96.281258,16.993126,17.849194,7.550483,26.774296,-23.683197,-5.758049,39.974216
-6.47508,163.046005,4.499651,-1.067746,-1.067746,-1.067746,-18.196274,89.276962,-2.83258,-11.171576,96.561989,17.022593,17.954016,7.792589,26.659239,-24.101208,-4.507001,39.458836
-6.374006,163.952393,5.197624,-1.074106,-1.074106,-1.074106,-18.070374,90.02729,-2.463434,-10.995352,97.100349,16.702774,18.414223,7.82369,26.392458,-23.951164,-5.064638,39.758057
-6.240526,164.716232,5.912673,-1.002375,-1.002375,-1.002375,-17.961979,90.677582,-2.105959,-10.498857,97.303062,16.662601,18.893032,7.839143,26.103384,-24.453348,-3.56567,39.058361
-6.091705,165.358276,6.648774,-1.010717,-1.010717,-1.010717,-17.899424,91.255913,-1.747419,-10.276767,97.661613,16.326294,19.456333,7.552119,25.761406,-24.273964,-4.041557,39.352577
-5.923811,165.851303,7.385724,-0.97119,-0.97119,-0.97119,-17.823801,91.758606,-1.359681,-9.871173,97.814919,16.228228,19.799744,7.090023,25.785131,-24.854015,-2.386658,38.57782
-5.727178,166.214615,8.144881,-1.004722,-1.004722,-1.004722,-17.800125,92.189552,-1.030525,-9.644384,97.986206,15.928911,19.823992,6.952119,25.920549,-24.705988,-2.868893,38.848503
-5.519931,166.476913,8.890162,-0.800514,-0.800514,-0.800514,-17.775793,92.537224,-0.719606,-9.266746,97.992355,15.777612,19.949377,7.077811,26.257742,-25.364712,-1.095735,37.89814
-5.287677,166.704941,9.620041,-0.854922,-0.854922,-0.854922,-17.813686,92.8675,-0.499478,-8.985195,97.947037,15.61679,20.035818,6.913089,26.35157,-25.319126,-1.365942,38.004314
-5.057706,166.913651,10.2909,-0.755995,-0.755995,-0.755995,-17.845306,93.11293,-0.298121,-8.560109,97.770668,15.60605,20.046188,7.182843,26.280254,-25.872681,0.353661,37.149662
-4.80186,167.08812,10.949626,-0.825966,-0.825966,-0.825966,-17.974884,93.361313,-0.206102,-8.25966,97.581848,15.591686,20.198296,7.219156,26.396406,-25.828693,0.207505,37.240181
-4.567879,167.249512,11.549159,-0.843985,-0.843985,-0.843985,-18.128819,93.527107,-0.082816,-7.925308,97.352516,15.563212,20.161818,7.290283,26.488569,-26.433449,1.925262,36.3647
-4.316893,167.382736,12.141124,-0.879697,-0.879697,-0.879697,-18.310579,93.724007,0.016549,-7.611532,97.202271,15.551621,20.288111,7.353119,26.592859,-26.403269,1.827784,36.433849
-4.069809,167.509323,12.690765,-0.837528,-0.837528,-0.837528,-18.455578,93.850281,0.19631,-7.355981,97.15741,15.425647,20.116991,7.603491,26.586147,-27.034975,3.619422,35.480789
-3.811731,167.626556,13.216331,-0.798991,-0.798991,-0.798991,-18.595709,94.010719,0.399316,-7.012116,97.176514,15.38429,20.141834,7.591501,26.608948,-27.076689,3.607557,35.467422
-3.579801,167.762741,13.668714,-0.62696,-0.62696,-0.62696,-18.649267,94.11116,0.669259,-6.831888,97.332245,15.196408,19.938824,7.761485,26.571497,-27.590948,5.100882,34.765621
-3.334736,167.885391,14.111066,-0.454664,-0.454664,-0.454664,-18.679749,94.208832,0.940736,-6.508255,97.445526,15.141044,19.8813,7.762497,26.560266,-27.640539,5.154596,34.731998
-3.093915,167.999268,14.497497,-0.154492,-0.154492,-0.154492,-18.610115,94.275055,1.263826,-6.35787,97.602112,15.006295,19.704826,7.919126,26.547073,-28.186256,6.762337,33.879684
-2.845557,168.079971,14.857128,0.141314,0.141314,0.141314,-18.545862,94.382561,1.568238,-6.106963,97.641533,14.984199,19.725485,7.800393,26.508154,-28.329338,6.859002,33.747879
-2.625258,168.150604,15.16316,0.593443,0.593443,0.593443,-18.424425,94.482033,1.853936,-6.002596,97.740028,14.842667,19.660788,7.877375,26.455692,-28.73447,8.040623,33.196114
-2.406118,168.209656,15.447445,1.044209,1.044209,1.044209,-18.278252,94.584076,2.156713,-5.908985,97.734039,14.737446,19.643171,7.933612,26.447107,-29.192846,9.215579,32.624172
-2.429817,168.346817,15.460469,1.705238,1.705238,1.705238,-18.085421,94.710831,2.412876,-5.699565,97.653931,14.759118,18.039358,10.105598,25.095779,-32.6455,16.400822,28.033916
-2.357623,168.429153,15.53866,2.280525,2.280525,2.280525,-17.809879,94.784615,2.683266,-5.599116,97.593307,14.682,17.093382,11.407451,24.316683,-32.671085,16.689257,27.940794
-2.141679,168.466156,15.67777,2.687678,2.687678,2.687678,-17.539591,94.895538,2.885166,-5.42599,97.499344,14.710269,17.189676,11.302125,24.376209,-32.529343,16.336,28.17676
-1.928406,168.488083,15.777675,3.069383,3.069383,3.069383,-17.227768,94.94825,3.0847,-5.355484,97.481255,14.616022,17.225252,11.252569,24.396996,-32.472332,16.319855,28.157021
-1.748088,168.504028,15.836695,3.326719,3.326719,3.326719,-16.978951,95.067001,3.190371,-5.237848,97.393883,14.612932,17.18479,11.206019,24.471224,-32.422825,16.060104,28.354485
-1.552491,168.504944,15.838021,3.655959,3.655959,3.655959,-16.719282,95.140427,3.298692,-5.223904,97.428505,14.544481,17.19154,11.200983,24.426691,-32.448967,16.206629,28.231432
-1.340331,168.484604,15.838246,3.981165,3.981165,3.981165,-16.488157,95.227455,3.313427,-5.108262,97.364349,14.594764,17.303019,11.102388,24.455547,-32.230106,15.691907,28.544325
-1.162925,168.489166,15.743875,4.228437,4.228437,4.228437,-16.253721,95.229637,3.297136,-5.055367,97.38578,14.607718,17.31324,11.111693,24.456371,-32.283344,15.698856,28.501516
-1.017358,168.50206,15.578935,4.393534,4.393534,4.393534,-16.075876,95.241096,3.174495,-4.928631,97.313232,14.71066,17.226173,11.16592,24.480057,-32.313648,15.561485,28.59037
-0.865872,168.51178,15.331357,4.570521,4.570521,4.570521,-15.925221,95.185692,2.976465,-4.85999,97.328072,14.785118,17.216778,11.152248,24.451982,-32.317757,15.502748,28.559793
-0.70067,168.502167,15.038837,4.781496,4.781496,4.781496,-15.85288,95.137779,2.646332,-4.732288,97.240204,14.970521,17.290058,11.080122,24.429127,-32.366863,15.419772,28.484884
-0.566496,168.493515,14.635219,4.924084,4.924084,4.924084,-15.818886,95.064697,2.250642,-4.640178,97.171059,15.138027,17.294098,11.037643,24.425076,-32.307175,15.1622,28.492023
-0.48304,168.484375,14.127025,4.996596,4.996596,4.996596,-15.790629,94.94239,1.794423,-4.496074,97.01825,15.408346,17.205486,11.063589,24.414862,-32.364605,15.144168,28.469086
-0.382528,168.43985,13.53981,5.082945,5.082945,5.082945,-15.755883,94.799858,1.300832,-4.424863,96.894569,15.640721,17.211004,11.105472,24.415031,-32.374477,15.159387,28.438442
-0.274999,168.345993,12.861013,5.189153,5.189153,5.189153,-15.728975,94.65551,0.760875,-4.259772,96.706154,16.011652,17.306501,11.065314,24.404217,-32.344635,15.080963,28.411573
-0.201228,168.207626,12.072342,5.202207,5.202207,5.202207,-15.722192,94.456871,0.157864,-4.183193,96.552147,16.355553,17.311146,11.085657,24.423096,-32.362881,15.084212,28.410658
-0.16099,168.012726,11.169732,5.19441,5.19441,5.19441,-15.73185,94.254753,-0.481443,-4.036988,96.333054,16.838591,17.259445,11.149643,24.43322,-32.425308,15.067667,28.373888
-0.146909,167.733383,10.164617,5.134398,5.134398,5.134398,-15.7329,94.050209,-1.112669,-3.977987,96.160492,17.318838,17.272549,11.197875,24.454044,-32.41684,15.091598,28.373178
-0.11105,167.337585,9.094102,5.131901,5.131901,5.131901,-15.732912,93.783112,-1.730068,-3.84231,95.883446,17.978687,17.315336,11.21164,24.487524,-32.388,15.027042,28.377941
-0.116711,166.822937,7.933232,5.051449,5.051449,5.051449,-15.741943,93.415688,-2.363346,-3.809359,95.639771,18.653442,17.322058,11.204844,24.503012,-32.381981,15.039637,28.377743
-0.141092,166.171249,6.685958,4.934518,4.934518,4.934518,-15.757257,92.965271,-2.979191,-3.707984,95.257202,19.487736,17.299084,11.186417,24.440626,-32.384907,15.050838,28.32864
-0.200265,165.330505,5.409783,4.816911,4.816911,4.816911,-15.788079,92.45446,-3.618011,-3.706892,94.864639,20.272743,17.32424,11.143662,24.435879,-32.361027,15.084368,28.312883
-0.209695,164.284866,4.150758,4.700513,4.700513,4.700513,-15.846567,91.81749,-4.260756,-3.618045,94.31089,21.189121,17.428892,11.070574,24.452183,-32.340847,15.029187,28.334496
-0.297301,163.071991,2.860255,4.542406,4.542406,4.542406,-15.907984,91.039467,-4.874522,-3.713904,93.765121,22.034662,17.53817,11.000408,24.481537,-32.374062,15.054516,28.343134
-0.386976,161.652847,1.579448,4.380596,4.380596,4.380596,-15.993542,90.152321,-5.513211,-3.664387,93.015495,23.050249,17.742352,10.936231,24.470043,-32.448761,15.048504,28.293188
-0.511253,160.038651,0.355451,4.191402,4.191402,4.191402,-16.058884,89.073875,-6.105336,-3.871807,92.265869,23.92812,17.975018,10.793221,24.486727,-32.48243,15.025827,28.30311
-0.641224,158.229965,-0.810655,3.996013,3.996013,3.996013,-16.150795,87.884666,-6.736381,-3.934699,91.289764,24.941862,18.102573,10.611391,24.437243,-32.551422,14.962337,28.327991
-0.788423,156.278305,-1.886014,3.76191,3.76191,3.76191,-16.261703,86.55246,-7.345587,-4.220017,90.2826,25.821278,18.160839,10.467501,24.3288,-32.583218,14.914889,28.327848
-0.948124,154.198975,-2.908864,3.566278,3.566278,3.566278,-16.378742,85.171097,-7.938643,-4.291022,89.06517,26.900091,18.246065,10.305622,24.293213,-32.653221,14.879024,28.324461
-1.133754,152.031799,-3.84521,3.328819,3.328819,3.328819,-16.472134,83.638115,-8.473248,-4.485658,87.931061,27.790405,18.337158,10.261663,24.25448,-32.743515,14.86487,28.324812
-1.362584,149.789993,-4.739179,3.077426,3.077426,3.077426,-16.542749,82.046776,-8.965098,-4.505505,86.717079,28.638105,18.373016,10.238057,24.235489,-32.772648,14.78309,28.334896
-1.559757,147.507492,-5.549538,2.771387,2.771387,2.771387,-16.642479,80.413055,-9.452655,-4.474819,85.542122,29.359697,18.379835,10.22226,24.144314,-32.815353,14.779678,28.333935
-1.702582,145.143997,-6.270404,2.595829,2.595829,2.595829,-16.755552,78.761505,-9.928052,-4.89152,84.723122,29.517057,18.456934,10.121617,24.209349,-32.86306,14.757459,28.343874
-1.870361,142.780762,-6.954338,2.352745,2.352745,2.352745,-16.943346,77.090485,-10.425482,-4.87074,83.506859,30.097063,18.508137,10.109512,24.184711,-32.910141,14.767943,28.357756
-2.102642,140.404419,-7.599228,2.069999,2.069999,2.069999,-17.109514,75.395592,-10.876621,-4.836275,82.314781,30.579889,18.457321,10.180221,24.17993,-32.933586,14.749281,28.354589
-2.249789,137.98764,-8.14035,1.855706,1.855706,1.855706,-17.258694,73.734024,-11.265449,-4.834818,81.0252,30.997608,18.481598,10.174127,24.14731,-32.953922,14.703025,28.296701
-2.37189,135.5215,-8.606005,1.73982,1.73982,1.73982,-17.356939,72.134338,-11.576617,-4.911803,79.671143,31.310299,18.514118,10.105584,24.20071,-32.954506,14.695219,28.278381
-2.505859,133.099518,-9.049847,1.606854,1.606854,1.606854,-17.46524,70.574463,-11.874885,-4.945745,78.37793,31.606012,18.521698,10.114993,24.201719,-32.985664,14.692817,28.254515
-2.614892,130.73349,-9.446599,1.541619,1.541619,1.541619,-17.563492,69.114113,-12.230067,-4.901097,77.038628,31.977648,18.398561,10.175212,24.163036,-32.985901,14.689453,28.239943
-2.772291,128.438065,-9.864932,1.473692,1.473692,1.473692,-17.696415,67.753426,-12.637709,-4.906938,75.712524,32.14838,18.374729,10.169337,24.140606,-32.970844,14.651627,28.180197
-2.857488,126.119514,-10.176465,1.529209,1.529209,1.529209,-17.832596,66.483086,-13.051777,-5.052778,74.298912,32.355061,18.455868,10.096457,24.134306,-32.974609,14.60464,28.117498
-2.963242,123.888016,-10.463178,1.552611,1.552611,1.552611,-17.926327,65.352562,-13.415291,-5.174712,72.952446,32.540485,18.459753,10.080998,24.120413,-32.96854,14.553008,28.04652
-3.096676,121.751328,-10.73391,1.590364,1.590364,1.590364,-17.947172,64.257507,-13.739578,-5.300941,71.627182,32.687191,18.426538,10.095273,24.054659,-32.959194,14.50429,28.001274
-3.233883,119.694969,-10.956956,1.58868,1.58868,1.58868,-17.944336,63.289455,-14.079047,-5.422739,70.347321,32.782696,18.366268,10.096417,24.024187,-32.962738,14.45828,27.954664
-3.36083,117.73362,-11.161218,1.644521,1.644521,1.644521,-17.886169,62.461086,-14.348501,-5.52722,69.092056,32.836514,18.375067,10.020452,24.009584,-32.93977,14.433034,27.914612
-3.495974,115.874886,-11.333008,1.724828,1.724828,1.724828,-17.768179,61.785141,-14.579075,-5.627867,67.836456,32.86293,18.34366,9.970978,23.954235,-32.9347,14.40416,27.828074
-3.633165,114.112381,-11.506014,1.879024,1.879024,1.879024,-17.661505,61.177929,-14.758486,-5.74419,66.57766,32.852467,18.319363,9.94671,23.895733,-32.935448,14.370669,27.771618
-3.763772,112.409302,-11.623899,2.056714,2.056714,2.056714,-17.572495,60.659733,-14.91543,-5.873907,65.32534,32.810089,18.30748,9.927139,23.849346,-32.948631,14.343782,27.687733
-3.907898,110.779198,-11.731227,2.243984,2.243984,2.243984,-17.488918,60.216927,-15.038128,-6.022454,64.097389,32.727985,18.291218,9.895281,23.797596,-32.948898,14.31307,27.634943
-4.061579,109.202049,-11.814573,2.433904,2.433904,2.433904,-17.519281,59.856121,-15.170475,-6.170173,62.907539,32.60627,18.28067,9.889403,23.730112,-32.960392,14.30092,27.534479
-4.189001,107.633942,-11.887722,2.718899,2.718899,2.718899,-17.55587,59.482433,-15.263515,-6.308756,61.76659,32.455914,18.298815,9.839978,23.666077,-32.962074,14.278404,27.435898
-4.343645,106.101135,-11.922026,2.935185,2.935185,2.935185,-17.615454,59.176678,-15.26985,-6.447857,60.679893,32.270184,18.30138,9.81011,23.610485,-32.946278,14.245581,27.348267
-4.494646,104.646721,-11.971184,3.139923,3.139923,3.139923,-17.699123,58.796322,-15.257422,-6.578769,59.652954,32.057339,18.290142,9.793981,23.534288,-32.919018,14.216328,27.28643
-4.679265,103.284744,-12.005096,3.381302,3.381302,3.381302,-17.835308,58.463329,-15.241815,-6.688551,58.655308,31.843834,18.245911,9.79374,23.468748,-32.897171,14.171692,27.234026
-4.807777,101.955315,-12.042643,3.740868,3.740868,3.740868,-17.971039,58.041851,-15.231048,-6.778001,57.684135,31.644669,18.277695,9.72349,23.435247,-32.894306,14.137606,27.15847
-4.968983,100.694008,-12.046655,4.036924,4.036924,4.036924,-18.205015,57.682953,-15.223609,-6.865704,56.741898,31.449659,18.245626,9.701281,23.385126,-32.866714,14.095938,27.065382
-5.150839,99.501236,-12.066207,4.266847,4.266847,4.266847,-18.467152,57.277264,-15.186785,-6.960167,55.857597,31.246056,18.156811,9.745325,23.281597,-32.832458,14.059798,26.981485
-5.332107,98.354439,-12.067388,4.527878,4.527878,4.527878,-18.891747,56.997223,-15.210974,-7.065243,55.029488,31.022442,18.112164,9.731576,23.229214,-32.787365,14.000717,26.93408
-5.485808,97.285645,-12.055487,4.801323,4.801323,4.801323,-19.203911,56.551979,-15.22888,-7.168941,54.253262,30.809278,18.08404,9.722931,23.156479,-32.732262,13.953862,26.900555
-5.666451,96.334732,-12.050681,5.026214,5.026214,5.026214,-19.593803,56.225407,-15.273698,-7.266497,53.506561,30.627401,18.081404,9.636056,23.168747,-32.671665,13.835845,26.938063
-5.86945,95.505196,-12.059937,5.151527,5.151527,5.151527,-19.882856,55.805805,-15.298358,-7.365593,52.801598,30.478239,17.996281,9.669278,23.121017,-32.673851,13.812091,26.903788
-6.060887,94.746475,-12.034269,5.303025,5.303025,5.303025,-20.260513,55.596661,-15.421926,-7.466743,52.169987,30.341961,17.9723,9.657439,23.051497,-32.635029,13.725928,26.913982
-6.22589,94.075485,-11.986153,5.526482,5.526482,5.526482,-20.637203,55.433811,-15.487745,-7.572487,51.615089,30.202782,17.962214,9.590471,23.067616,-32.635822,13.766291,26.856817
-6.395895,93.555054,-11.934127,5.694352,5.694352,5.694352,-21.176458,55.574913,-15.673357,-7.678003,51.161293,30.067707,17.937233,9.569024,23.019943,-32.585381,13.705906,26.840658
-6.565816,93.198318,-11.87149,5.796498,5.796498,5.796498,-21.626293,55.621502,-15.828348,-7.779701,50.778137,29.941891,17.88006,9.564301,23.033598,-32.569828,13.680225,26.807978
-6.712678,93.028374,-11.786298,5.855762,5.855762,5.855762,-22.055758,55.804909,-15.963745,-7.875691,50.487717,29.826939,17.877584,9.602857,22.986347,-32.615982,13.794294,26.721556
-6.828965,93.012535,-11.667761,5.872727,5.872727,5.872727,-22.392189,55.904518,-16.017134,-7.976306,50.311016,29.715019,17.857111,9.567179,23.020197,-32.607662,13.771276,26.718187
-6.929179,93.223915,-11.512831,5.8073,5.8073,5.8073,-22.758739,56.231396,-16.102535,-8.076203,50.25095,29.607079,17.853868,9.576115,22.998186,-32.657993,13.894114,26.65052
-7.015053,93.655441,-11.34866,5.730767,5.730767,5.730767,-23.086704,56.61816,-16.082588,-8.163037,50.322666,29.493231,17.787996,9.593171,23.00153,-32.650284,13.949798,26.614086
-7.082099,94.306725,-11.152287,5.706838,5.706838,5.706838,-23.520588,57.301884,-16.121044,-8.230861,50.505386,29.366787,17.75676,9.602139,22.978693,-32.723518,14.111747,26.526548
-7.114471,95.198975,-10.914634,5.714891,5.714891,5.714891,-23.813259,57.920422,-16.080814,-8.303932,50.819893,29.221828,17.734818,9.599749,22.998661,-32.715797,14.110538,26.521593
-7.123461,96.326057,-10.658935,5.632687,5.632687,5.632687,-24.0247,58.741772,-16.013672,-8.392932,51.291733,29.041777,17.718948,9.577136,22.991896,-32.777641,14.245681,26.475296
-7.140814,97.68174,-10.389682,5.47869,5.47869,5.47869,-24.129192,59.52034,-15.832799,-8.479226,51.896667,28.83625,17.674957,9.601252,23.002325,-32.784393,14.235554,26.464491
-7.12568,99.227753,-10.095943,5.248092,5.248092,5.248092,-24.168844,60.619213,-15.650476,-8.542944,52.654785,28.59754,17.649504,9.615391,22.971235,-32.805786,14.286495,26.466482
-7.079526,100.955734,-9.749606,4.931473,4.931473,4.931473,-24.194929,61.923103,-15.42442,-8.586527,53.555336,28.335924,17.622978,9.597548,23.007786,-32.753235,14.250328,26.500746
-7.02634,102.838036,-9.384599,4.571767,4.571767,4.571767,-24.259449,63.582951,-15.211216,-8.62551,54.568104,28.063223,17.557335,9.627153,22.994356,-32.726559,14.266186,26.526806
-6.959586,104.891609,-8.983847,4.145012,4.145012,4.145012,-24.225508,65.292908,-15.008703,-8.663928,55.720543,27.787161,17.482487,9.653303,23.007664,-32.657372,14.245567,26.568411
-6.888284,107.073677,-8.563219,3.676195,3.676195,3.676195,-24.094477,67.168694,-14.832962,-8.713137,56.960651,27.500534,17.421686,9.689138,23.010584,-32.585445,14.180852,26.633287
-6.792056,109.381416,-8.080894,3.2066,3.2066,3.2066,-23.912363,69.131783,-14.606811,-8.769002,58.279938,27.177057,17.438959,9.698367,22.965057,-32.546936,14.173694,26.659384
-6.684615,111.826202,-7.568557,2.708442,2.708442,2.708442,-23.708815,71.358475,-14.475734,-8.835488,59.696838,26.789557,17.354965,9.712416,23.008148,-32.444481,14.048674,26.757521
-6.576909,114.41037,-7.010293,2.145052,2.145052,2.145052,-23.470074,73.910446,-14.318624,-8.908057,61.197739,26.347939,17.253555,9.751576,23.011988,-32.428986,14.025865,26.80135
-6.447648,117.133614,-6.416751,1.557292,1.557292,1.557292,-23.300241,76.983025,-14.263731,-8.982739,62.832195,25.816011,17.163706,9.772673,23.040794,-32.427017,14.064846,26.806223
-6.315473,119.992615,-5.763946,1.009508,1.009508,1.009508,-23.054434,80.476181,-14.160295,-9.051125,64.605049,25.241684,17.090567,9.783539,23.08345,-32.420158,14.058113,26.859058
-6.152342,122.954178,-5.074656,0.565532,0.565532,0.565532,-22.449377,84.299683,-13.783269,-9.119722,66.487976,24.67322,17.005999,9.817758,23.10795,-32.474506,14.185027,26.777838
-5.978615,126.062309,-4.335763,0.171568,0.171568,0.171568,-21.791134,88.470924,-13.297315,-9.199997,68.459785,24.150311,16.985952,9.839735,23.021236,-32.438786,14.143618,26.814098
-5.772796,129.284058,-3.563709,-0.068974,-0.068974,-0.068974,-20.992273,93.078796,-12.633189,-9.308001,70.503281,23.646322,16.927319,9.816992,22.98321,-32.51228,14.25875,26.76367
-5.54016,132.63295,-2.721866,-0.191648,-0.191648,-0.191648,-20.296537,98.273758,-11.935808,-9.446607,72.621811,23.103485,16.945946,9.773897,22.934196,-32.513283,14.218487,26.800297
-5.289096,136.117096,-1.871015,-0.119002,-0.119002,-0.119002,-19.485111,103.553993,-11.049006,-9.594979,74.86908,22.502071,16.969767,9.719489,22.858942,-32.609394,14.279588,26.767105
-5.032079,139.734665,-0.964155,0.088923,0.088923,0.088923,-19.014889,109.16787,-10.139868,-9.731756,77.275002,21.847094,17.009148,9.676869,22.766666,-32.677959,14.278962,26.719826
-4.749999,143.464508,-0.059632,0.422553,0.422553,0.422553,-18.223497,114.336632,-8.982253,-7.389351,79.704323,22.576298,17.039721,9.667838,22.694759,-32.812492,14.361237,26.655516
-4.491671,147.355179,0.836994,0.815828,0.815828,0.815828,-17.626173,119.484871,-8.024292,-6.994974,81.812897,22.174862,17.128109,9.637856,22.620762,-32.876068,14.356141,26.64724
-4.238961,151.424118,1.642221,1.216863,1.216863,1.216863,-17.026697,124.351089,-7.090537,-7.069402,84.747124,21.258142,17.268057,9.647453,22.514622,-33.000217,14.36768,26.62948
-4.026817,155.676895,2.371093,1.40087,1.40087,1.40087,-16.380188,128.7724,-6.26363,-7.147913,87.909462,20.219549,17.523996,9.671631,22.371952,-33.116295,14.382835,26.579487
-3.804331,160.061234,2.973603,1.471818,1.471818,1.471818,-15.904524,133.06221,-5.616001,-7.104914,91.212006,19.297386,17.859293,9.764294,22.091295,-33.278496,14.339452,26.538736
-3.588085,164.523056,3.473854,1.50568,1.50568,1.50568,-15.639874,137.225906,-5.023622,-6.813259,94.44355,18.358871,18.38081,9.884525,21.659058,-33.652477,14.545801,26.249168
-3.384362,168.894012,3.863128,1.59286,1.59286,1.59286,-15.673696,141.116501,-4.422362,-6.814604,98.473007,17.052216,18.997448,10.161426,20.860041,-34.151733,14.752055,25.756351
-3.228787,172.978714,4.185011,1.669791,1.669791,1.669791,-15.755424,144.412933,-4.121106,-6.878657,102.770737,15.662008,19.828651,11.273129,19.697872,-34.79055,15.230571,24.663912
-3.094713,176.613556,4.543766,1.874283,1.874283,1.874283,-15.981228,147.220963,-4.204885,-7.014057,107.221695,14.264607,20.407179,14.115106,18.881269,-35.71534,17.069782,23.38139
-3.044443,179.808472,4.94848,2.112413,2.112413,2.112413,-16.339687,149.549927,-4.458814,-7.012989,111.47274,13.227343,21.020308,18.087065,18.112923,-34.825722,19.373419,21.71442
-2.991543,182.584198,5.453358,2.462481,2.462481,2.462481,-17.076355,151.319763,-4.835522,-6.99508,115.579758,12.321717,21.173983,20.747124,18.222921,-34.163025,22.50046,22.52453
-2.954347,185.177811,5.89804,2.933062,2.933062,2.933062,-18.002083,152.453537,-5.56391,-7.52329,120.126312,11.229527,20.892036,23.172161,19.26297,-33.517826,24.420189,22.77902
-2.98155,187.591217,6.229899,3.105584,3.105584,3.105584,-19.114077,152.732712,-6.631936,-7.711793,124.160507,11.030752,20.853313,25.344095,19.86841,-32.400276,27.200665,22.717438
-2.912442,189.87764,6.541921,3.071486,3.071486,3.071486,-20.389723,152.21431,-7.603875,-6.998066,126.959572,12.036466,19.835472,27.672781,20.717733,-31.726862,29.37154,22.039917
-2.839347,191.963608,6.856703,2.952946,2.952946,2.952946,-21.718554,151.022507,-8.534598,-7.181316,129.295792,12.228063,18.826387,29.692657,21.431305,-30.74514,32.328785,22.580868
-2.808057,193.678711,7.195853,2.92239,2.92239,2.92239,-22.901449,149.191833,-8.742487,-7.199857,131.187088,12.471745,18.371946,31.408018,21.87751,-29.660234,32.983379,22.992186
-2.867509,195.011459,7.569571,3.058031,3.058031,3.058031,-24.111609,147.151993,-8.640747,-7.291409,132.175858,12.693878,17.810909,33.269943,22.066158,-29.438459,35.190174,22.552391
-2.824915,196.038544,8.078362,3.102431,3.102431,3.102431,-24.942059,144.980423,-7.843606,-7.164147,133.153473,12.905463,17.417635,35.007011,22.259081,-29.436213,36.653721,22.036537
-2.693184,196.813339,8.635619,3.009338,3.009338,3.009338,-25.919411,142.80899,-7.113049,-7.337149,133.415039,13.255724,16.949945,36.300751,22.439182,-29.496599,38.042839,21.664474
-2.62904,197.313522,9.122858,3.263395,3.263395,3.263395,-26.899879,140.729538,-6.226604,-7.43449,133.700912,13.492089,16.925829,36.984665,22.663359,-29.51403,38.807934,21.621681
-2.675495,197.582062,9.458028,3.504878,3.504878,3.504878,-27.794489,138.818451,-5.23585,-7.659101,133.615005,13.933393,16.608809,37.411907,23.034319,-29.454496,39.322304,21.54483
-2.668013,197.629135,9.882751,3.628637,3.628637,3.628637,-28.799452,136.919174,-4.212788,-7.948735,133.083023,14.320894,16.316689,37.638016,23.077858,-29.575846,39.449539,21.660179
-2.630083,197.424438,10.382976,3.907293,3.907293,3.907293,-29.71838,135.095551,-2.981167,-8.1426,132.527771,14.765161,16.069845,37.459877,23.390566,-29.657816,39.204426,21.915506
-2.656005,196.893616,10.957835,4.112636,4.112636,4.112636,-30.586134,133.310974,-1.725857,-8.665316,131.957108,14.813193,16.025671,36.932571,23.648087,-29.84301,38.589138,22.292416
-2.733467,196.037308,11.580195,4.358288,4.358288,4.358288,-31.319698,131.543854,-0.261102,-9.094564,131.212448,14.775441,15.923381,36.286476,23.932421,-29.994034,37.617321,22.804583
-2.812987,194.972855,12.275621,4.46237,4.46237,4.46237,-32.096516,129.945724,1.114978,-8.510526,129.967575,15.701656,15.936232,35.378853,24.099125,-30.239241,36.359009,23.353611
