timestamp,trackingRef1_tx,trackingRef1_ty,trackingRef1_tz,trackingRef1_rx,trackingRef1_ry,trackingRef1_rz,trackingRef2_tx,trackingRef2_ty,trackingRef2_tz,trackingRef2_rx,trackingRef2_ry,trackingRef2_rz,HMD0_tx,HMD0_ty,HMD0_tz,HMD0_rx,HMD0_ry,HMD0_rz,controller3_tx,controller3_ty,controller3_tz,controller3_rx,controller3_ry,controller3_rz,Controller3_button0,Controller3_button1,Controller3_button2,Controller3_button3,Controller3_button4,Controller3_button5,Controller3_button6,Controller3_button7,Controller3_button8,Controller3_button9,Controller3_button10,Controller3_button11,Controller3_button12,Controller3_button13,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,controller6_tx,controller6_ty,controller6_tz,controller6_rx,controller6_ry,controller6_rz,Controller6_button0,Controller6_button1,Controller6_button2,Controller6_button3,Controller6_button4,Controller6_button5,Controller6_button6,Controller6_button7,Controller6_button8,Controller6_button9,Controller6_button10,Controller6_button11,Controller6_button12,Controller6_button13,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,generic7_tx,generic7_ty,generic7_tz,generic7_rx,generic7_ry,generic7_rz,generic8_tx,generic8_ty,generic8_tz,generic8_rx,generic8_ry,generic8_rz,generic9_tx,generic9_ty,generic9_tz,generic9_rx,generic9_ry,generic9_rz
0.0000000000,-142.453400,203.249283,-57.714523,169.688812,-59.026299,179.608154,103.396591,200.006180,86.673698,3.540706,56.338352,11.662089,-22.528040,162.115280,21.577871,-7.081615,14.142977,-2.986587,-8.437168,80.765831,13.363970,9.159170,56.141338,31.392950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-47.197174,82.234970,27.990294,-26.438402,-12.234562,-13.648239,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.799240,12.013924,26.855803,4.753013,57.605713,-85.658966,-37.665642,11.445379,31.146877,62.753845,-12.746737,22.404940
0.0166666667,-142.453400,203.249283,-57.714523,169.688812,-59.026299,179.608154,103.396591,200.006180,86.673698,3.540706,56.338352,11.662089,-22.246634,162.184341,21.732809,-6.778429,14.063854,-3.032960,-8.539567,81.078033,13.123329,8.635568,55.132393,29.777088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-46.360638,81.804573,28.149603,-26.512712,-14.209954,-14.195988,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.389101,2.188566,1.056046,-0.662816,-1.010867,-1.583914,5.830821,12.013924,26.855803,4.784907,57.609703,-85.771225,-37.651424,11.430965,31.146877,62.723663,-12.733205,22.380079
0.0333333333,-142.453400,203.249283,-57.714523,169.688812,-59.026299,179.608154,103.396591,200.006180,86.673698,3.540706,56.338352,11.662089,-21.988258,162.259796,21.870127,-6.492981,13.966625,-3.051309,-8.604274,81.372467,12.954540,8.303300,54.127346,28.465969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-45.729294,81.401161,28.335833,-26.708685,-15.695928,-14.839281,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.778298,4.377533,2.112155,-1.325731,-2.021906,-3.168028,5.842165,12.013924,26.855803,4.700118,57.618607,-85.922546,-37.631176,11.398471,31.146877,62.684494,-12.706950,22.353912
0.0500000000,-142.453400,203.249283,-57.714523,169.688812,-59.026299,179.608154,103.396591,200.006180,86.673698,3.540706,56.338352,11.662089,-21.724190,162.326187,21.995306,-6.200887,13.848842,-3.085061,-8.594630,81.622208,12.775926,7.985758,53.277454,27.378397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-45.216717,81.000198,28.603148,-26.889000,-17.069477,-15.566176,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.167583,6.566867,3.168321,-1.988739,-3.033104,-4.752327,5.849519,12.014894,26.855803,4.722766,57.646042,-85.970947,-37.614414,11.378980,31.152103,62.669487,-12.689986,22.332712
0.0666666667,-142.453400,203.249283,-57.714523,169.688812,-59.026299,179.608154,103.396591,200.006180,86.673698,3.540706,56.338352,11.662089,-21.452721,162.387329,22.104509,-5.945629,13.719207,-3.131864,-8.533120,81.794052,12.689159,7.698922,52.612415,26.517935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44.816429,80.631592,28.872793,-27.100771,-18.343927,-16.445593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.556949,8.756536,4.224540,-2.651830,-4.044446,-6.336794,5.866578,12.024736,26.834223,4.667483,57.664303,-86.055183,-37.573406,11.320915,31.186647,62.659767,-12.663280,22.304298
0.0833333333,-142.453400,203.249283,-57.714523,169.688812,-59.026299,179.608154,103.396591,200.006180,86.673698,3.540706,56.338352,11.662089,-21.180717,162.418549,22.203957,-5.730375,13.593882,-3.147529,-8.408935,81.901810,12.637089,7.441330,52.143116,25.848011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44.474510,80.241333,29.190897,-27.413538,-19.589178,-17.283804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.946387,10.946506,5.280807,-3.314997,-5.055919,-7.921413,5.890483,12.025577,26.846987,4.732996,57.705631,-86.076553,-37.564537,11.326629,31.181160,62.662647,-12.663911,22.274824
0.1000000000,-142.453400,203.249283,-57.714523,169.688812,-59.026299,179.608154,103.396591,200.006180,86.673698,3.540706,56.338352,11.662089,-20.925341,162.429428,22.292038,-5.573768,13.476738,-3.151317,-8.253577,81.929039,12.670774,7.403728,51.856834,25.581875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-44.195187,79.881180,29.532532,-27.761717,-20.709961,-18.023981,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.335889,13.136746,6.337115,-3.978231,-6.067507,-9.506166,5.894116,12.025586,26.853758,4.684244,57.757832,-86.154343,-37.538368,11.292150,31.203297,62.684242,-12.618174,22.348541
0.1166666667,-142.453400,203.249283,-57.714523,169.688812,-59.026299,179.608154,103.396591,200.006180,86.673698,3.540706,56.338352,11.662089,-20.669559,162.431396,22.365835,-5.473082,13.359374,-3.163618,-8.061326,81.906250,12.752319,7.479689,51.749363,25.574083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-43.966652,79.548653,29.882599,-28.030804,-21.742371,-18.748264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.725449,15.327220,7.393461,-4.641524,-7.079197,-11.091038,5.897707,12.027915,26.857647,4.731139,57.799801,-86.162575,-37.528362,11.270449,31.212189,62.682831,-12.635357,22.294754
0.1333333333,-142.453400,203.249283,-57.714523,169.688812,-59.026299,179.608154,103.396591,200.006180,86.673698,3.540706,56.338352,11.662089,-20.443035,162.407791,22.411333,-5.436815,13.261804,-3.165079,-7.820086,81.781609,12.876211,7.576353,51.789051,25.782433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-43.775455,79.225990,30.230886,-28.388132,-22.651112,-19.380857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.115057,17.517897,8.449839,-5.304868,-8.090975,-12.676012,5.901495,12.009160,26.854193,4.702994,57.829556,-86.233582,-37.527393,11.236483,31.216383,62.692131,-12.603327,22.394852
0.1500000000,-142.453400,203.249283,-57.714523,169.688812,-59.026299,179.608154,103.396591,200.006180,86.673698,3.540706,56.338352,11.662089,-20.204472,162.368607,22.461296,-5.413408,13.184382,-3.166036,-7.527493,81.588287,13.085299,7.615966,51.954174,26.098314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-43.613266,78.948128,30.578535,-28.775568,-23.418386,-19.825579,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-3.504706,19.708746,9.506243,-5.968254,-9.102826,-14.261071,5.912348,12.009966,26.862185,4.756737,57.882759,-86.263359,-37.522095,11.221916,31.223728,62.680149,-12.602604,22.389475
