timestamp,trackingRef1_tx,trackingRef1_ty,trackingRef1_tz,trackingRef1_rx,trackingRef1_ry,trackingRef1_rz,trackingRef2_tx,trackingRef2_ty,trackingRef2_tz,trackingRef2_rx,trackingRef2_ry,trackingRef2_rz,HMD0_tx,HMD0_ty,HMD0_tz,HMD0_rx,HMD0_ry,HMD0_rz,controller3_tx,controller3_ty,controller3_tz,controller3_rx,controller3_ry,controller3_rz,Controller3_button0,Controller3_button1,Controller3_button2,Controller3_button3,Controller3_button4,Controller3_button5,Controller3_button6,Controller3_button7,Controller3_button8,Controller3_button9,Controller3_button10,Controller3_button11,Controller3_button12,Controller3_button13,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,Controller3_axisX,Controller3_axisY,controller6_tx,controller6_ty,controller6_tz,controller6_rx,controller6_ry,controller6_rz,Controller6_button0,Controller6_button1,Controller6_button2,Controller6_button3,Controller6_button4,Controller6_button5,Controller6_button6,Controller6_button7,Controller6_button8,Controller6_button9,Controller6_button10,Controller6_button11,Controller6_button12,Controller6_button13,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,Controller6_axisX,Controller6_axisY,generic7_tx,generic7_ty,generic7_tz,generic7_rx,generic7_ry,generic7_rz,generic8_tx,generic8_ty,generic8_tz,generic8_rx,generic8_ry,generic8_rz,generic9_tx,generic9_ty,generic9_tz,generic9_rx,generic9_ry,generic9_rz
0.0000000000,-157.359467,202.404358,-36.270378,170.566071,-64.596718,178.576111,103.396591,200.006180,86.673698,10.503087,55.685543,18.723719,-10.588789,153.128052,36.521141,-22.471649,-2.156040,-3.916296,-31.670570,75.503448,49.146385,-23.987673,-13.416364,-15.627563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.485716,74.085976,39.799015,-11.891838,38.705372,19.715206,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.626410,11.718917,54.894672,43.134624,40.876007,-44.054462,-39.324234,10.976219,62.828762,60.223724,18.797600,5.872457
0.0166666667,-157.359467,202.404358,-36.270378,170.566071,-64.596718,178.576111,103.396591,200.006180,86.673698,10.503087,55.685543,18.723719,-11.155558,153.809494,36.340046,-20.582993,0.430851,-4.167662,-31.499058,75.700104,49.385857,-23.768496,-14.250046,-15.809543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.429552,74.452477,39.714718,-11.227551,38.398846,19.987717,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.206056,0.417910,0.235270,-0.032743,-0.047360,-0.313164,11.642480,11.718917,54.894672,42.968426,40.834171,-44.313492,-39.335335,10.982635,62.840214,60.161453,18.824974,6.060310
0.0333333333,-157.359467,202.404358,-36.270378,170.566071,-64.596718,178.576111,103.396591,200.006180,86.673698,10.503087,55.685543,18.723719,-11.747829,154.463669,36.172466,-18.768686,3.005563,-4.310310,-31.299849,76.015938,49.579155,-22.919796,-15.307096,-16.139858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.058695,75.005974,39.771984,-9.680100,39.001968,20.312963,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.412111,0.835821,0.470541,-0.065486,-0.094723,-0.626329,11.626584,11.752838,54.886337,42.867622,40.850864,-44.467007,-39.369003,11.049704,62.865917,60.221180,18.707243,6.162628
0.0500000000,-157.359467,202.404358,-36.270378,170.566071,-64.596718,178.576111,103.396591,200.006180,86.673698,10.503087,55.685543,18.723719,-12.339523,155.010529,36.037621,-17.090563,5.454832,-4.358459,-31.017759,76.344795,49.744068,-21.921194,-16.506128,-16.429819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.512576,75.619438,39.930573,-7.787852,40.192745,20.248262,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.618164,1.253734,0.705812,-0.098229,-0.142090,-0.939493,11.654775,11.780231,54.885815,42.723095,40.746284,-44.669872,-39.377899,11.094530,62.916088,60.421051,18.643190,6.495124
0.0666666667,-157.359467,202.404358,-36.270378,170.566071,-64.596718,178.576111,103.396591,200.006180,86.673698,10.503087,55.685543,18.723719,-12.878135,155.408752,35.933807,-15.602670,7.674322,-4.322948,-30.740616,76.644348,49.873589,-20.926266,-17.830717,-16.505400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.931779,76.190331,40.148396,-5.861916,41.849926,20.134481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.824217,1.671648,0.941084,-0.130973,-0.189460,-1.252657,11.713673,11.755329,54.893768,42.638653,40.699936,-44.817902,-39.387699,11.112190,62.959656,60.664295,18.562080,6.789236
0.0833333333,-157.359467,202.404358,-36.270378,170.566071,-64.596718,178.576111,103.396591,200.006180,86.673698,10.503087,55.685543,18.723719,-13.408336,155.678467,35.828857,-14.426356,9.502886,-4.217123,-30.435472,76.851318,50.012127,-19.971331,-19.152685,-16.459436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.235934,76.692398,40.443569,-4.048872,43.824810,20.044603,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.030269,2.089563,1.176357,-0.163716,-0.236833,-1.565820,11.739903,11.773699,54.900608,42.605419,40.734631,-44.899391,-39.383961,11.151793,63.005005,60.911362,18.469696,7.041703
0.1000000000,-157.359467,202.404358,-36.270378,170.566071,-64.596718,178.576111,103.396591,200.006180,86.673698,10.503087,55.685543,18.723719,-13.876421,155.796906,35.752193,-13.537475,10.898386,-4.090443,-30.162016,77.003761,50.132050,-19.037746,-20.455517,-16.383593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.432713,77.160400,40.689125,-2.043862,45.793068,20.337292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.236319,2.507480,1.411630,-0.196461,-0.284209,-1.878984,11.699026,11.823131,54.901863,42.588486,40.720501,-44.984695,-39.424179,11.204055,63.027630,61.164494,18.437256,7.349061
0.1166666667,-157.359467,202.404358,-36.270378,170.566071,-64.596718,178.576111,103.396591,200.006180,86.673698,10.503087,55.685543,18.723719,-14.304577,155.746658,35.663101,-12.978448,11.871881,-3.955541,-29.996412,77.060333,50.214561,-18.409880,-21.495859,-16.238300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.048188,77.453751,40.949593,0.083998,47.531269,21.138798,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.442369,2.925398,1.646905,-0.229205,-0.331589,-2.192147,11.699542,11.848591,54.902523,42.539764,40.748119,-45.007084,-39.441738,11.239427,63.081390,61.396011,18.394415,7.553319
0.1333333333,-157.359467,202.404358,-36.270378,170.566071,-64.596718,178.576111,103.396591,200.006180,86.673698,10.503087,55.685543,18.723719,-14.632192,155.530746,35.624310,-12.694198,12.544336,-3.820286,-29.888214,77.035492,50.245903,-17.849726,-22.277138,-16.096075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.539215,77.586784,41.161602,2.124546,49.126259,22.208057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.648418,3.343318,1.882179,-0.261950,-0.378972,-2.505310,11.743370,11.816493,54.920734,42.592945,40.749763,-44.985744,-39.423565,11.203443,63.105564,61.576126,18.389744,7.668497
0.1500000000,-157.359467,202.404358,-36.270378,170.566071,-64.596718,178.576111,103.396591,200.006180,86.673698,10.503087,55.685543,18.723719,-14.981951,155.210007,35.547722,-12.671466,13.018616,-3.685064,-29.871603,76.971306,50.233387,-17.051224,-22.751911,-16.077988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.014494,77.519745,41.342068,3.626701,50.515755,23.259792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.854465,3.761239,2.117455,-0.294695,-0.426357,-2.818473,11.724172,11.798929,54.930141,42.673443,40.811058,-44.797585,-39.431873,11.182202,63.127678,61.669289,18.385252,7.612819
